Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Season,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Body,Bottom Type,Item Name,Price,Placket,Belt,Hem Shaped,Top Type,num_image_ratings,Classification
6,2,8,110,1,52,24,3,13,2,8,19,3,0,5,6,2,1,4,SHEIN Tie Dye Tank Top,5.0,1,1,4,4,10,0
6,2,32,110,1,52,24,3,13,2,8,19,3,0,5,6,2,1,4,SHEIN Tie Dye Tank Top,5.0,1,1,4,4,10,0
4,2,13,93,1,38,32,0,13,2,8,3,3,0,5,6,2,1,4,SHEIN Mock Neck Solid Crop Tee,3.99,1,1,4,4,14,0
4,2,5,93,1,38,32,0,13,2,8,3,3,0,5,6,2,1,4,SHEIN Mock Neck Solid Crop Tee,3.99,1,1,4,4,14,0
4,2,51,93,1,38,32,0,13,2,8,3,3,0,5,6,2,1,4,SHEIN Mock Neck Solid Crop Tee,3.99,1,1,4,4,14,0
4,2,38,93,1,38,32,0,13,2,8,3,3,0,5,6,2,1,4,SHEIN Mock Neck Solid Crop Tee,3.99,1,1,4,4,14,0
17,5,32,0,10,7,32,3,2,2,4,18,1,0,3,6,2,1,4,Lantern Sleeve Shirred Ruffle Hem Allover Print Dress,14.0,1,1,2,4,40,0
0,5,6,0,10,0,32,3,2,2,4,18,1,0,3,6,2,1,4,Lantern Sleeve Shirred Ruffle Hem Allover Print Dress,14.0,1,1,2,4,40,0
17,1,8,0,10,7,32,3,2,2,4,18,1,0,3,6,2,1,4,Lantern Sleeve Shirred Ruffle Hem Allover Print Dress,14.0,1,1,2,4,40,0
17,1,32,0,10,18,32,3,2,2,4,18,1,0,3,6,2,1,4,Lantern Sleeve Shirred Ruffle Hem Allover Print Dress,14.0,1,1,2,4,40,0
15,2,0,93,9,68,15,3,6,2,4,18,0,0,3,6,2,1,4,Drop Shoulder Zip Up Thermal Drawstring Hoodie,12.99,1,1,4,4,495,0
15,2,16,93,9,68,15,3,6,2,4,18,0,0,3,6,2,1,4,Drop Shoulder Zip Up Drawstring Hoodie,12.99,1,1,4,4,495,0
15,2,19,93,9,68,15,3,6,2,2,18,0,0,3,6,2,1,4,Drop Shoulder Zip Up Thermal Drawstring Hoodie,12.99,1,1,4,4,495,0
15,2,0,93,9,68,15,3,6,2,2,18,0,0,3,6,2,1,4,Drop Shoulder Zip Up Thermal Drawstring Hoodie,12.99,1,1,4,4,495,0
15,2,9,93,9,68,15,3,6,2,2,18,0,0,3,6,2,1,4,Drop Shoulder Zip Up Thermal Drawstring Hoodie,12.99,1,1,4,4,495,0
15,2,30,93,9,68,15,3,6,2,2,18,0,0,3,6,2,1,4,Drop Shoulder Zip Up Drawstring Thermal Hoodie,12.99,1,1,4,4,495,0
17,7,32,109,5,47,24,3,13,2,7,18,1,0,3,6,2,1,4,Button Waist Tartan Straight Pants,14.0,1,1,4,4,2089,1
17,7,32,91,5,47,24,3,13,2,7,18,1,0,3,6,2,1,4,High Waist Plaid Straight Leg Pants,14.0,1,1,4,4,2089,1
17,7,32,91,5,47,24,3,13,2,7,18,1,0,3,6,2,1,4,High Waist Plaid Straight Leg Pants,14.0,1,1,4,4,2089,1
17,7,6,91,5,47,24,3,13,2,7,18,1,0,3,6,2,1,4,High Waist Plaid Straight Leg Pants,14.0,1,1,4,4,2089,1
17,7,22,91,5,47,24,3,13,2,7,18,1,0,3,6,2,1,4,High Waist Plaid Straight Leg Pants,14.0,1,1,4,4,2089,1
17,7,7,109,5,47,24,3,13,2,7,18,1,0,3,6,2,1,4,Button Waist Tartan Straight Pants,14.0,1,1,4,4,2089,1
13,2,20,0,9,57,38,3,7,2,4,18,1,0,3,6,2,1,4,All Over Print Tie Neck Flounce Sleeve Blouse,11.0,1,1,4,4,15,0
13,2,19,0,9,57,38,3,7,2,4,18,1,0,3,6,2,1,4,All Over Print Tie Neck Flounce Sleeve Blouse,11.0,1,1,4,4,15,0
13,5,33,0,9,57,38,3,7,2,4,18,1,0,3,6,2,1,4,All Over Print Tie Neck Flounce Sleeve Blouse,11.0,1,1,4,4,15,0
13,2,35,0,9,57,38,3,7,2,4,18,1,0,3,6,2,1,4,All Over Print Tie Neck Flounce Sleeve Blouse,11.0,1,1,4,4,15,0
13,2,26,0,9,57,38,3,7,2,4,18,1,0,3,6,2,1,4,All Over Print Tie Neck Flounce Sleeve Blouse,11.0,1,1,4,4,15,0
15,5,6,93,1,14,24,3,13,2,7,23,1,0,3,6,2,1,4,Tweed Wrap Button Front Skort,13.0,1,1,4,4,22,0
15,2,3,93,1,14,24,3,13,2,7,23,1,0,3,6,2,1,4,Tweed Wrap Button Front Skort,13.0,1,1,4,4,22,0
13,7,9,109,8,36,24,3,13,2,7,18,1,0,3,6,2,1,4,Zip Side Tartan Pleated Skirt,11.0,1,1,4,4,808,1
13,7,32,109,8,36,24,3,13,2,7,18,1,0,3,6,2,1,4,Zip Side Tartan Pleated Skirt,11.0,1,1,4,4,808,1
13,7,5,109,8,36,24,3,13,2,7,18,1,0,3,6,2,1,4,Zip Side Tartan Pleated Skirt,11.0,1,1,4,4,808,1
13,7,22,109,8,36,24,3,13,2,7,18,1,0,3,6,2,1,4,Zip Side Tartan Pleated Skirt,11.0,1,1,4,4,808,1
13,2,6,110,5,38,24,3,13,2,0,18,3,0,3,4,4,1,4,Tie Dye Elastic Waist Sweatpants,11.0,1,1,4,4,447,0
13,2,40,110,5,38,24,3,13,2,4,18,3,0,3,4,4,1,4,Tie Dye Elastic Waist Sweatpants,11.0,1,1,4,4,447,0
13,2,32,110,5,38,24,3,13,2,0,18,3,0,3,4,4,1,4,Tie Dye Elastic Waist Sweatpants,11.0,1,1,4,4,447,0
24,2,5,61,5,38,15,3,6,2,2,18,1,0,1,6,2,1,4,Wing And Slogan Graphic Oversized Hoodie,19.99,1,1,4,4,58,0
24,2,51,61,5,38,15,3,6,2,4,18,1,0,1,6,2,1,4,Wing And Slogan Graphic Oversized Hoodie,19.99,1,1,4,4,58,0
24,2,3,61,5,38,15,3,6,2,4,18,1,0,1,6,2,1,4,Wing And Slogan Graphic Thermal Oversized Hoodie,19.99,1,1,4,4,58,0
4,2,9,20,1,38,24,5,13,2,8,18,3,0,5,6,2,1,4,SHEIN Lettuce Trim Colorblock Tee,3.99,1,1,4,4,76,0
21,2,29,93,2,42,24,3,13,2,4,5,0,0,4,6,4,1,4,High Stretch Ripped Raw Hem Skinny Jeans,18.0,1,1,4,4,103,0
21,2,24,93,5,42,24,3,13,2,4,5,0,0,4,6,4,1,4,High Stretch Ripped Raw Hem Skinny Jeans,18.0,1,1,4,4,103,0
21,2,24,93,5,42,24,3,13,2,4,5,0,0,4,6,4,1,4,High Stretch Ripped Raw Hem Skinny Jeans,18.0,1,1,4,4,103,0
14,2,23,93,5,19,24,3,13,2,7,18,3,0,3,4,2,1,4,SHEIN Pocket Front Flare Leg Pants,12.0,1,1,4,4,11,0
17,2,19,93,5,19,24,3,13,2,7,18,3,0,3,4,2,1,4,SHEIN Pocket Front Flare Leg Pants,14.0,1,1,4,4,11,0
17,5,5,93,5,19,24,3,13,2,7,18,3,0,3,4,2,1,4,SHEIN Pocket Front Flare Leg Pants,14.0,1,1,4,4,11,0
18,2,6,57,5,60,5,3,13,1,4,18,1,0,3,6,2,1,4,Gingham Print Button Front High Low Hem Blouse,15.0,1,1,4,4,22,0
18,2,32,57,5,60,5,3,13,1,4,18,1,0,3,6,2,1,4,Buffalo Plaid High Low Blouse,15.0,1,1,4,4,22,0
24,2,24,93,5,63,24,3,13,2,4,5,1,0,0,6,2,1,4,High Waist Wide Leg Jeans,20.0,1,1,4,4,165,0
25,2,29,93,5,63,24,3,13,2,4,5,1,0,0,6,2,1,4,Mid Wash Wide Leg Jeans,21.0,1,1,4,4,165,0
21,2,29,93,5,63,24,3,13,2,4,5,1,0,0,6,2,1,4,High Waist Wide Leg Jeans,18.0,1,1,4,4,165,0
25,2,16,93,5,63,24,3,13,2,4,5,1,0,0,6,2,1,4,High Waist Wide Leg Jeans,21.0,1,1,4,4,165,0
25,2,16,93,5,63,24,3,13,2,4,5,1,0,0,6,2,1,4,High Waist Wide Leg Jeans,21.0,1,1,4,4,165,0
12,2,13,93,9,3,14,3,13,2,2,18,3,0,5,6,2,1,4,Turtleneck Ribbed Knit Sweater,10.0,1,1,4,4,4899,1
10,2,5,93,9,3,14,3,13,2,2,18,3,0,5,6,2,1,4,Turtleneck Ribbed Knit Sweater,9.0,1,1,4,4,4899,1
12,2,45,93,9,3,14,3,13,2,2,18,3,0,5,6,2,1,4,Turtleneck Ribbed Knit Sweater,10.0,1,1,4,4,4899,1
12,2,4,93,9,3,14,3,13,2,4,18,3,0,5,6,2,1,4,Turtleneck Ribbed Knit Sweater,10.0,1,1,4,4,4899,1
12,2,49,93,9,3,14,3,13,2,2,18,3,0,5,6,2,1,4,Turtleneck Ribbed Knit Sweater,10.0,1,1,4,4,4899,1
12,2,10,93,9,3,14,3,13,2,2,18,3,0,5,6,2,1,4,Turtleneck Ribbed Knit Sweater,10.0,1,1,4,4,9797,1
20,6,5,93,5,42,24,3,13,2,0,17,3,0,4,6,2,1,4,SBetro High Waist Slit Hem PU Leather Pants,17.0,1,1,4,4,14,0
20,5,13,93,5,42,24,3,13,2,0,17,3,0,4,6,2,1,4,SBetro High Waist Slit Hem PU Leather Pants,17.0,1,1,4,4,14,0
24,2,13,93,9,68,15,3,6,2,2,18,1,0,1,6,2,1,4,SHEIN Drop Shoulder Zipper Up Hooded Sweatshirt,19.99,1,1,4,4,1939,1
24,2,5,93,9,68,15,3,6,2,2,18,1,0,3,6,2,1,4,SHEIN BASICS Drop Shoulder Zipper Up Hooded Sweatshirt,19.99,1,1,4,4,1939,1
24,2,51,93,9,68,15,3,6,2,2,18,1,0,3,6,2,1,4,SHEIN BASICS Drop Shoulder Zip Up Drawstring Hoodie,19.99,1,1,4,4,1939,1
24,2,41,93,9,68,15,3,6,2,2,18,1,0,3,6,2,1,4,SHEIN BASICS Drop Shoulder Zipper Up Hooded Sweatshirt,19.99,1,1,4,4,1939,1
24,2,47,93,9,68,15,3,6,2,2,18,1,0,3,6,2,1,4,SHEIN BASICS Drop Shoulder Zipper Up Hooded Sweatshirt,19.99,1,1,4,4,1939,1
24,2,18,93,9,68,15,3,6,2,2,18,1,0,1,6,2,1,4,SHEIN Drop Shoulder Zipper Up Hooded Sweatshirt,19.99,1,1,4,4,1939,1
19,2,4,93,1,55,5,3,13,2,9,8,3,0,3,6,2,1,4,Pearl Button Teddy Jacket,16.0,1,1,4,4,85,0
19,2,40,93,1,55,5,3,13,2,9,8,3,0,3,6,2,1,4,Pearl Button Teddy Jacket,16.0,1,1,4,4,85,0
19,2,22,93,1,55,5,3,13,2,2,8,3,0,3,6,2,1,4,Pearl Button Teddy Jacket,16.0,1,1,4,4,85,0
19,2,21,93,1,55,5,3,13,2,9,8,3,0,3,6,2,1,4,Pearl Button Teddy Jacket,16.0,1,1,4,4,85,0
19,2,5,93,1,55,5,3,13,2,9,8,3,0,3,6,2,1,4,Pearl Button Teddy Jacket,16.0,1,1,4,4,85,0
19,2,18,93,1,55,5,3,13,2,9,8,3,0,3,6,2,1,4,Pearl Button Teddy Jacket,16.0,1,1,4,4,85,0
19,2,22,93,5,12,24,3,13,2,2,2,1,0,0,6,2,1,4,Flap Pocket Cord Pants,16.0,1,1,4,4,775,1
19,2,1,93,5,12,24,3,13,2,2,2,1,0,0,6,2,1,4,Flap Pocket Cord Pants,16.0,1,1,4,4,775,1
19,2,12,93,5,12,24,3,13,2,2,2,1,0,0,6,2,1,4,Flap Pocket Cord Pants,16.0,1,1,4,4,775,1
19,2,53,93,5,12,24,3,13,2,2,2,1,0,0,6,2,1,4,Flap Pocket Cord Pants,16.0,1,1,4,4,775,1
19,2,30,93,5,12,24,3,13,2,2,2,1,0,0,6,2,1,4,Flap Pocket Cord Pants,16.0,1,1,4,4,775,1
3,2,21,93,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Marled Crop Cami Top,3.0,1,1,4,4,164,0
3,2,51,93,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Solid Rib-knit Cami Top,3.0,1,1,4,4,164,0
3,2,22,93,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Marled Crop Cami Top,3.0,1,1,4,4,164,0
3,2,5,93,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Rib-knit Solid Crop Cami Top,3.0,1,1,4,4,164,0
3,2,51,93,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Rib-knit Crop Cami Top,3.0,1,1,4,4,164,0
3,2,45,93,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Marled Crop Cami Top,3.0,1,1,4,4,164,0
26,2,51,93,5,63,24,3,13,2,4,5,1,0,0,6,2,1,4,SHEIN BASICS High Waist Palazzo Pants,22.0,1,1,4,4,415,0
26,2,24,93,5,63,24,3,13,2,4,5,1,0,0,6,2,1,4,SHEIN BASICS High Waist Palazzo Pants,22.0,1,1,4,4,415,0
27,2,29,93,5,63,24,3,13,2,4,5,1,0,0,6,2,1,4,SHEIN BASICS High Waist Palazzo Pants,23.0,1,1,4,4,415,0
27,2,21,93,5,63,24,3,13,2,4,5,1,0,0,6,2,1,4,SHEIN BASICS High Waist Palazzo Pants,23.0,1,1,4,4,380,0
27,2,17,93,5,63,24,3,13,2,4,5,1,0,0,6,2,1,4,SHEIN BASICS High Waist Palazzo Pants,23.0,1,1,4,4,415,0
18,2,15,93,9,38,32,3,6,2,4,0,3,0,3,6,2,1,4,Stand Collar Ribbed Knit Sweater,15.0,1,1,4,4,508,0
17,2,21,93,9,38,32,3,6,2,4,0,3,0,3,6,2,1,4,Ribbed Mock Neck Sweater,14.0,1,1,4,4,508,0
15,2,16,93,9,38,32,3,6,2,4,0,3,0,3,6,2,1,4,Stand Collar Ribbed Knit Sweater,13.0,1,1,4,4,508,0
18,2,5,93,9,38,32,3,6,2,4,0,3,0,3,6,2,1,4,Stand Collar Ribbed Knit Sweater,15.0,1,1,4,4,508,0
18,2,27,93,9,38,32,3,6,2,4,0,3,0,3,6,2,1,4,Stand Collar Ribbed Knit Sweater,15.0,1,1,4,4,508,0
18,2,22,93,9,38,32,3,6,2,4,0,3,0,3,6,2,1,4,Stand Collar Ribbed Knit Sweater,15.0,1,1,4,4,508,0
24,2,24,93,5,9,24,3,13,2,4,5,1,0,0,6,2,1,4,High Waist Ripped Boyfriend Jeans,20.0,1,1,4,4,9,0
23,2,24,93,5,9,24,3,13,2,4,5,1,0,0,6,2,1,4,High Waist Ripped Boyfriend Jeans,19.0,1,1,4,4,9,0
24,2,29,93,5,9,24,3,13,2,4,5,1,0,0,6,2,1,4,High Waist Ripped Boyfriend Jeans,20.0,1,1,4,4,9,0
12,0,51,93,9,38,15,3,6,2,4,18,1,0,3,6,2,1,4,Kangaroo Pocket Solid Drawstring Hoodie,9.99,1,1,4,4,239,0
12,0,5,93,9,38,15,3,6,2,4,18,1,0,3,6,2,1,4,Kangaroo Pocket Solid Drawstring Hoodie,9.99,1,1,4,4,239,0
12,2,10,93,9,38,15,3,6,2,4,18,3,0,3,6,2,1,4,Kangaroo Pocket Solid Drawstring Hoodie,9.99,1,1,4,4,239,0
12,2,52,93,9,38,15,3,6,2,3,18,3,0,3,6,2,1,4,Kangaroo Pocket Solid Drawstring Hoodie,9.99,1,1,4,4,239,0
24,2,16,93,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,High Waisted Ripped Straight Jeans,20.0,1,1,4,4,1137,1
24,2,29,93,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,High Waisted Ripped Straight Jeans,20.0,1,1,4,4,1137,1
25,2,29,93,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,High Waisted Ripped Straight Jeans,21.0,1,1,4,4,1137,1
24,2,5,93,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,High Waisted Ripped Straight Jeans Without Belt,20.0,1,0,4,4,1137,1
24,2,17,93,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,High Waisted Ripped Straight Jeans,20.0,1,1,4,4,1137,1
4,2,32,1,8,7,28,7,13,2,8,18,3,0,5,6,4,1,4,SHEIN Lettuce Trim Chinese Dragon Print Dress,4.0,1,1,4,4,33,0
8,8,5,93,1,38,24,3,13,1,6,10,3,2,3,6,2,1,4,Button Up Sheer Lace Top Without Bra,7.0,1,1,4,4,952,1
7,8,51,93,1,38,24,3,13,1,6,10,3,2,3,6,2,1,4,Button Up Sheer Lace Top Without Bra,6.0,1,1,4,4,952,1
7,8,22,93,1,38,24,3,13,1,6,10,3,2,3,6,2,1,4,Button Up Sheer Lace Top Without Bra,6.0,1,1,4,4,952,1
8,8,2,93,9,38,26,3,13,1,8,10,3,2,5,6,2,1,4,Button Up Sheer Lace Top,7.0,1,1,4,4,952,1
15,2,30,58,9,38,15,3,6,2,3,18,3,0,3,6,2,1,4,Graphic Embroidery Drawstring Hoodie,13.0,1,1,4,4,228,0
21,2,5,58,9,38,15,3,6,2,4,18,3,0,3,6,2,1,4,Sun Print Kangaroo Pocket Drawstring Hoodie,17.99,1,1,4,4,228,0
8,2,2,58,9,38,15,3,6,2,3,18,3,0,3,6,2,1,4,Graphic Embroidery Drawstring Hoodie,6.59,1,1,4,4,228,0
16,2,4,58,9,38,15,3,6,2,4,18,3,0,3,6,2,1,4,Graphic Embroidery Drawstring Hoodie,13.99,1,1,4,4,228,0
16,2,3,58,9,38,15,3,6,2,3,18,3,0,3,6,2,1,4,Graphic Embroidery Drawstring Hoodie,13.99,1,1,4,4,228,0
14,2,4,64,9,57,32,3,13,2,4,18,1,0,3,6,2,1,4,Heart Embroidery Frill Neck Fuzzy Blouse,12.0,1,1,4,4,58,0
14,2,3,65,9,57,32,3,13,2,3,18,1,0,3,6,2,1,4,Heart Embroidery Frill Neck Fuzzy Blouse,12.0,1,1,4,4,58,0
14,2,51,40,9,57,32,3,13,2,4,18,1,0,3,6,2,1,4,Floral Print Frill Neck Fuzzy Blouse,12.0,1,1,4,4,58,0
14,2,4,40,9,57,32,3,13,2,4,18,1,0,3,6,2,1,4,Floral Embroidery Frill Neck Fuzzy Blouse,12.0,1,1,4,4,58,0
7,2,5,32,8,7,24,3,13,2,7,17,0,0,3,6,2,1,4,Split Front PU Bodycon Mini Skirt,6.0,1,1,4,4,17,0
7,8,6,115,1,38,32,3,13,2,6,18,0,0,5,6,2,1,4,Mock Neck Tied Backless Zebra Stripe Crop Tee,5.99,1,1,4,4,250,0
7,8,32,115,1,38,32,3,13,2,6,18,0,0,5,6,2,1,4,Mock Neck Tied Backless Zebra Stripe Crop Tee,5.99,1,1,4,4,250,0
7,8,32,115,1,38,32,3,13,2,6,18,0,0,5,6,2,1,4,Mock Neck Tied Backless Zebra Stripe Crop Tee,5.99,1,1,4,4,250,0
7,8,32,115,1,38,32,3,13,2,6,18,0,0,5,6,2,1,4,Mock Neck Tied Backless Zebra Stripe Crop Tee,5.99,1,1,4,4,250,0
15,2,10,69,9,38,24,3,6,2,4,18,3,0,3,6,2,1,4,Drop Shoulder Letter Graphic Pullover,12.99,1,1,4,4,18,0
15,2,0,69,9,38,24,3,6,2,4,18,3,0,3,6,2,1,4,Drop Shoulder Letter Graphic Pullover,12.99,1,1,4,4,18,0
15,2,5,69,9,38,24,3,6,2,4,18,3,0,3,6,2,1,4,Drop Shoulder Letter Graphic Pullover,12.99,1,1,4,4,18,0
4,2,5,93,1,38,32,3,13,2,6,18,3,0,5,6,2,1,4,SHEIN Solid Rib-knit Crop Tee,3.99,1,1,4,4,705,0
4,2,22,93,1,38,32,3,13,2,4,18,3,0,5,6,2,1,4,SHEIN Solid Rib-knit Crop Tee,3.99,1,1,4,4,705,0
4,2,31,93,1,38,32,3,13,2,6,18,3,0,5,6,2,1,4,SHEIN Solid Rib-knit Crop Tee,3.99,1,1,4,4,705,0
3,2,53,93,1,38,32,3,13,2,6,18,3,0,5,6,2,1,4,SHEIN Solid Rib-knit Crop Tee,2.99,1,1,4,4,705,0
4,2,27,93,1,38,32,3,13,2,6,18,3,0,5,6,2,1,4,SHEIN Solid Rib-knit Crop Tee,3.99,1,1,4,4,705,0
4,2,23,93,1,38,32,3,13,2,6,18,3,0,5,6,2,1,4,SHEIN Solid Rib-knit Crop Tee,3.49,1,1,4,4,705,0
10,5,6,67,1,38,36,3,2,2,4,18,3,0,5,6,2,1,4,SHEIN Sweetheart Neck Houndstooth Top,9.0,1,1,4,4,12,0
19,2,24,93,2,42,24,3,13,2,4,5,0,0,4,6,4,1,4,High Stretch Raw Hem Ripped Skinny Jeans,16.0,1,1,4,4,56,0
19,2,17,93,2,42,24,3,13,2,4,5,0,0,4,6,4,1,4,High Stretch Raw Hem Ripped Skinny Jeans,16.0,1,1,4,4,56,0
19,2,24,93,2,42,24,3,13,2,4,5,0,0,4,6,4,1,4,High Stretch Raw Hem Ripped Skinny Jeans,16.0,1,1,4,4,56,0
6,2,32,68,1,10,28,3,13,2,8,18,3,0,3,6,2,1,4,Lace Panel Leopard Print Crop Cami Top,5.0,1,1,4,4,2111,1
6,2,32,68,1,10,28,3,13,2,8,18,3,0,3,6,2,1,4,Leopard Print Bow Accent Lace Cami Top,5.0,1,1,4,4,2111,1
6,2,32,68,1,10,28,3,13,2,8,18,3,0,3,6,2,1,4,Lace Panel Leopard Print Crop Cami Top,5.0,1,1,4,4,2111,1
6,2,32,0,1,10,28,3,13,2,8,18,3,0,3,6,2,1,4,Lace Panel Allover Print Crop Cami Top,5.0,1,1,4,4,2111,1
6,2,32,68,1,10,28,3,13,2,8,18,3,0,3,6,2,1,4,Lace Panel Leopard Print Crop Cami Top,5.0,1,1,4,4,2111,1
6,2,8,68,1,10,28,3,13,2,8,18,3,0,3,6,2,1,4,Lace Panel Leopard Print Crop Cami Top,5.0,1,1,4,4,2111,1
9,5,50,69,9,38,32,3,13,2,4,18,0,0,5,6,2,1,4,Mock Neck Letter Embroidered Rib-knit Tee,7.99,1,1,4,4,981,1
9,5,0,69,9,38,12,3,13,2,4,18,0,0,5,6,2,1,4,Mock Neck Letter Embroidered Rib-knit Tee,7.99,1,1,4,4,981,1
9,2,31,69,9,38,32,3,13,2,4,18,0,0,5,6,2,1,4,Mock Neck Letter Embroidered Tee,7.99,1,1,4,4,981,1
9,5,51,69,9,38,32,3,13,2,4,18,0,0,5,6,2,1,4,Mock Neck Letter Embroidered Tee,7.99,1,1,4,4,981,1
9,5,5,69,9,38,32,3,13,2,4,18,0,0,5,6,2,1,4,Mock Neck Letter Embroidered Rib-knit Tee,7.99,1,1,4,4,981,1
9,5,30,69,9,38,32,3,13,2,4,18,0,0,5,6,2,1,4,Mock Neck Letter Embroidered Rib-knit Tee,7.99,1,1,4,4,981,1
10,2,32,52,1,38,39,7,13,2,8,18,3,0,5,6,2,1,3,SHEIN V-Neck Argyle Print Sleeveless Top & Skirt Set,9.0,1,1,4,1,121,0
6,2,45,93,1,38,39,3,13,2,4,18,3,0,5,6,2,1,4,SHEIN Drawstring Front Waffle Knit Top,4.99,1,1,4,4,710,1
4,2,18,93,1,38,39,3,13,2,4,18,3,0,5,6,2,1,4,SHEIN Drawstring Front Waffle Knit Top,3.99,1,1,4,4,710,1
4,2,22,93,1,38,39,3,13,2,4,18,3,0,5,6,2,1,4,SHEIN Drawstring Front Waffle Knit Top,3.99,1,1,4,4,710,1
20,5,12,93,5,42,24,3,13,2,2,17,3,0,4,6,2,1,4,SBetro Slit Hem PU Leather Skinny Pants,17.0,1,1,4,4,797,1
20,6,10,93,5,42,24,3,13,2,2,17,3,0,4,6,2,1,4,SBetro Slit Hem PU Leather Skinny Pants,17.0,1,1,4,4,797,1
20,6,15,93,5,42,24,3,13,2,2,17,3,0,4,6,2,1,4,SBetro Slit Hem PU Leather Skinny Pants,17.0,1,1,4,4,797,1
20,6,12,93,5,42,24,3,13,2,2,17,3,0,4,6,2,1,4,SBetro Slit Hem PU Leather Skinny Pants,17.0,1,1,4,4,797,1
12,2,32,20,1,38,39,3,13,1,6,3,0,0,5,6,2,1,4,Two Tone Rib-knit Crop Tee,9.99,1,1,4,4,209,0
12,2,6,20,1,38,39,3,13,1,6,3,0,0,5,6,2,1,4,Two Tone Rib-knit Crop Tee,9.99,1,1,4,4,209,0
12,2,32,20,1,38,10,3,13,2,6,3,0,0,5,6,2,1,4,Two Tone Rib-knit Crop Tee,9.99,1,1,4,4,209,0
12,2,7,20,1,38,39,3,13,1,6,3,0,0,5,6,2,1,4,Two Tone Popper Button Tee,9.99,1,1,4,4,209,0
12,2,32,20,1,38,39,3,13,1,6,3,0,0,5,6,2,1,4,Two Tone Popper Button Tee,9.99,1,1,4,4,209,0
6,8,5,93,1,38,32,3,13,2,6,18,3,0,5,6,2,1,4,SHEIN Tied Backless Crop Top,4.99,1,1,4,4,12,0
24,2,5,93,5,47,24,3,13,2,4,5,1,0,0,6,2,1,4,High-Waisted Ripped Baggy Jeans,20.0,1,1,4,4,1450,1
24,2,24,93,5,47,24,3,13,2,4,5,1,0,0,0,2,1,4,High-Waisted Ripped Baggy Jeans,20.0,1,1,4,4,1450,1
6,5,10,93,1,38,24,3,13,2,4,3,3,0,5,6,2,1,4,SHEIN Tie Back Rib-knit Crop Tee,4.99,1,1,4,4,988,1
4,5,51,93,1,38,24,3,13,2,6,3,3,0,5,6,2,1,4,SHEIN Tie Back Rib-knit Crop Tee,3.99,1,1,4,4,988,1
6,2,18,93,1,38,24,3,13,2,6,3,3,0,5,6,2,1,4,SHEIN Tie Back Rib-knit Crop Tee,4.99,1,1,4,4,988,1
6,2,30,93,1,38,24,3,13,2,6,3,3,0,5,6,2,1,4,SHEIN Tie Back Rib-knit Crop Tee,4.99,1,1,4,4,988,1
6,5,5,93,1,38,24,3,13,2,4,3,3,0,5,6,2,1,4,SHEIN Tie Back Rib-knit Crop Tee,4.99,1,1,4,4,988,1
6,5,53,93,1,38,24,3,13,2,6,3,3,0,5,6,2,1,4,SHEIN Tie Back Rib-knit Crop Tee,4.99,1,1,4,4,988,1
31,2,5,93,5,55,17,3,13,2,9,21,1,0,3,6,2,1,4,Lapel Collar Double Button Teddy Coat,26.0,0,1,4,4,483,0
31,2,4,93,5,55,17,3,13,2,2,21,1,0,3,6,2,1,4,Double Button Lapel Collar Teddy Coat,26.0,0,1,4,4,483,0
31,2,13,93,5,55,17,3,13,2,9,21,1,0,3,6,2,1,4,Lapel Collar Double Button Teddy Coat,26.0,0,1,4,4,483,0
31,2,42,93,5,55,17,3,13,2,9,21,1,0,3,6,2,1,4,Lapel Collar Double Button Teddy Coat,26.0,0,1,4,4,483,0
31,2,9,93,5,55,17,3,13,2,9,21,1,0,3,6,2,1,4,Lapel Collar Double Button Teddy Coat,26.0,0,1,4,4,483,0
15,2,5,69,9,38,24,3,6,2,4,18,3,0,1,6,2,1,4,Letter Graphic Drop Shoulder Sweatshirt,12.99,1,1,4,4,1589,1
15,2,34,69,9,38,24,3,6,2,4,18,3,0,1,6,2,1,4,New York Graphic Drop Shoulder Pullover,12.99,1,1,4,4,1589,1
15,2,11,69,9,38,24,3,6,2,4,18,3,0,1,6,2,1,4,Drop Shoulder Letter Graphic Sweatshirt,12.99,1,1,4,4,1589,1
13,2,22,69,9,38,24,3,6,2,2,18,3,0,1,6,2,1,4,Letter Graphic Drop Shoulder Sweatshirt,11.0,1,1,4,4,1589,1
15,2,1,69,9,38,24,3,6,2,4,18,3,0,3,6,2,1,4,Letter Graphic Drop Shoulder Sweatshirt,12.99,1,1,4,4,1589,1
