,SKU,Item Name,Price,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Belt,Hem Shaped,Top Type,Arabian Clothing,Placket
470,swpants07200815713,SHEIN Slant Pocket Plaid Pants With Chain,15.0,425,11,1,14,2,26,2,41,8,333,85,18,Preppy,Multicolor,Plaid,Long,Straight Leg,,,,,"Chain, Pocket",Spring/Summer/Fall,"80% Cotton, 20% Polyester",Cotton,Non-Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,,,,,
471,swsweater03201111783,Waffle Knit High Neck Solid Sweater,12.49,168,0,0,0,0,3,0,7,1,160,30,15,Casual,Khaki,Plain,Regular,Pullovers,High Neck,Long Sleeve,Drop Shoulder,Pullovers,Split,Fall/Winter,100% Acrylic,Acrylic,Slight Stretch,No,Oversized,,,,,,,,,Slit,,,
472,swsweater03201008457,Waffle Knit High Neck Solid Sweater,20.0,168,0,0,0,0,3,0,7,1,160,30,24,Casual,Black,Plain,Regular,Pullovers,High Neck,Long Sleeve,Drop Shoulder,Pullovers,Split,Fall/Winter,100% Acrylic,Acrylic,Slight Stretch,No,Oversized,,,,,,,,,Slit,,,
473,swtee07201112956,SHEIN One Shoulder Crop Tee,3.99,1142,3,1,12,1,18,1,49,13,1063,207,4,Casual,Maroon,Plain,Crop,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Summer,"50% Rayon, 5% Spandex, 45% Polyester",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
474,swtee07200917823,SHEIN One Shoulder Crop Tee,3.99,1142,3,1,12,1,18,1,49,13,1063,207,4,Casual,Khaki,Plain,Crop,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Summer,"50% Rayon, 5% Spandex, 45% Polyester",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
475,swtee07201111556,SHEIN One Shoulder Crop Tee,3.99,1142,3,1,12,1,18,1,49,13,1063,207,4,Casual,White,Plain,Crop,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Summer,"50% Rayon, 5% Spandex, 45% Polyester",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
476,swtee07201111235,SHEIN One Shoulder Crop Tee,3.99,1142,3,1,12,1,18,1,49,13,1063,207,4,Casual,Black,Plain,Crop,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Summer,"50% Rayon, 5% Spandex, 45% Polyester",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
477,swtee07201112938,SHEIN One Shoulder Crop Tee,3.99,1142,3,1,12,1,18,1,49,13,1063,207,4,Casual,Mint Green,Plain,Crop,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Summer,"50% Rayon, 5% Spandex, 45% Polyester",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
478,swtee07201118362,SHEIN One Shoulder Crop Tee,2.0,1142,3,1,12,1,18,1,49,13,1063,207,0,Casual,Dusty Blue,Plain,Crop,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Summer,"50% Rayon, 5% Spandex, 45% Polyester",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
479,swsweater23200910930,Drop Shoulder Contrast Leopard Sweater,20.0,453,1,0,2,0,12,1,32,10,406,71,24,Casual,Black,Leopard,Regular,Pullovers,V neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
480,swjacket44200817623,Button Front Crop Teddy Jacket,16.0,599,11,1,7,1,30,9,38,13,515,129,19,Casual,Black,Plain,Crop,Teddy,Collar,Long Sleeve,Drop Shoulder,,Button Front,Fall/Winter,"95% Polyester, 5% Spandex",Polyester,High Stretch,No,Regular Fit,,,,,,,,,,,,Single Breasted
481,swtwop01200813272,Contrast Panel Blouse & Double Breasted Tweed Skirt,20.0,698,9,0,8,4,24,8,37,14,621,208,24,Elegant,Black and White,Plaid,,,Collar,Long Sleeve,Regular Sleeve,,"Double Button, Raw Hem, Button Front",Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,Skirt,,,Blouse,,
482,swdress02201123559,Button Front Allover Floral Smock Dress,17.0,20,0,0,0,0,2,0,1,1,17,1,20,Boho,Multicolor,"Floral, All Over Print",Short,Smock,V neck,Long Sleeve,Regular Sleeve,,Button Front,Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,Loose,,High Waist,,,,,,,Flared,,,
483,swsweater03201204403,Argyle Pattern Drop Shoulder Crop Fuzzy Sweater,19.0,189,2,0,0,0,5,1,12,2,170,26,23,Casual,Black and White,Geometric,Crop,Pullovers,V neck,Long Sleeve,Drop Shoulder,Pullovers,,Fall/Winter,100% Nylon,Nylon,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
484,swsweater03201019897,Argyle Pattern Drop Shoulder Crop Fuzzy Sweater,19.0,189,2,0,0,0,5,1,12,2,170,26,23,Casual,Dark Green,Geometric,Crop,Pullovers,V neck,Long Sleeve,Drop Shoulder,Pullovers,,Fall/Winter,100% Nylon,Nylon,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
485,swsweater03201204800,Argyle Pattern Drop Shoulder Crop Fuzzy Sweater,14.99,189,2,0,0,0,5,1,12,2,170,26,18,Casual,Maroon,Geometric,Crop,Pullovers,V neck,Long Sleeve,Drop Shoulder,Pullovers,,Fall/Winter,100% Nylon,Nylon,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
486,swdress44200806518,Color-block Letter Graphic Sweatshirt Dress,14.99,378,1,0,1,0,9,2,13,4,355,88,18,Casual,Multicolor,"Letter, Colorblock",Long,Dress,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 30% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
487,swbodysui07200630455,SHEIN Notch Neck Rib-knit Bodysuit,13.0,2489,17,2,19,4,68,17,103,28,2282,531,15,Basics,Coffee Brown,Plain,,Tee,Notched,Long Sleeve,Regular Sleeve,,Rib-Knit,Spring/Fall,"93% Rayon, 7% Spandex",Rayon,High Stretch,No,Skinny,,Natural,,,,,,,,,,
488,swbodysui07200820532,SHEIN Notched Neck Rib-knit Bodysuit,11.0,2489,17,2,19,4,68,17,103,28,2282,531,13,Sexy,Mocha Brown,Plain,,Tee,Notched,Long Sleeve,Regular Sleeve,,Rib-Knit,Spring/Fall,"93% Rayon, 7% Spandex",Rayon,High Stretch,No,Skinny,,Natural,,,,,,,,,,
489,swbodysui07200820344,SHEIN Notched Neck Rib-knit Bodysuit,11.0,2489,17,2,19,4,68,17,103,28,2282,531,13,Casual,Dark Grey,Plain,,Tee,Notched,Long Sleeve,Regular Sleeve,,Rib-Knit,Spring/Fall,"93% Rayon, 7% Spandex",Rayon,High Stretch,No,Skinny,,Natural,,,,,,,,,,
490,swpants44201113959,Allover Letter Graphic Flare Pants,11.0,1,0,0,0,0,0,0,0,0,1,0,13,Casual,Baby Pink,"Letter, All Over Print",Long,Flare Leg,,,,,,Spring/Summer/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,,,,,
491,swarabian07200730352,SHEIN Batwing Sleeve Chevron Hooded Maxi Dress,11.0,454,2,0,5,1,5,2,11,2,431,43,13,Casual,Light Grey,"Chevron, Colorblock",,Kaftan,Hooded,Long Sleeve,Batwing Sleeve,,Drawstring,Spring/Fall,"30% Cotton, 65% Polyester, 5% Spandex",Polyester,Slight Stretch,,,,Natural,,,,,,,,,,
492,swarabian07201014762,SHEIN Batwing Sleeve Chevron Hooded Maxi Dress,13.99,454,2,0,5,1,5,2,11,2,431,43,16,Casual,Burnt Orange,"Chevron, Colorblock",,Kaftan,Hooded,Long Sleeve,Batwing Sleeve,,Drawstring,Spring/Fall,"30% Cotton, 65% Polyester, 5% Spandex",Polyester,Slight Stretch,No,,,Natural,,,,,,,,,,
493,swarabian07201014863,SHEIN Batwing Sleeve Chevron Hooded Maxi Dress,14.0,454,2,0,5,1,5,2,11,2,431,43,17,"Modest, Casual",Navy Blue,"Chevron, Colorblock",,Kaftan,Hooded,Long Sleeve,Batwing Sleeve,,Drawstring,Spring/Fall,"30% Cotton, 65% Polyester, 5% Spandex",Polyester,Slight Stretch,No,,,Natural,,,,,,,,,,
494,swbodysui07200909181,SHEIN Sheer Halter Neck Bodysuit,7.0,278,1,0,2,0,7,0,7,1,262,59,8,Sexy,Black,Plain,,Cami,Halter,Sleeveless,,,"Contrast Mesh, Cut Out, Sheer",Summer,"8% Spandex, 92% Nylon",Nylon,Slight Stretch,Yes,Skinny,,Natural,,,,,,,,,,
495,swskirt04200707251,Chain Detail Corduroy Skirt,10.0,7772,61,16,91,29,296,107,599,243,6725,2617,12,Casual,Black,Plain,Mini,A Line,,,,,"Button, Chain, Zipper",Fall/Winter,"5% Spandex, 95% Polyester",Corduroy,Slight Stretch,No,,,High Waist,,,,,,,,,,
496,swskirt04200806817,Chain Detail Corduroy Skirt,8.0,7772,61,16,91,29,296,107,599,243,6725,2617,9,Casual,Maroon,Plain,Mini,A Line,,,,,"Button, Chain, Zipper",Fall/Winter,"5% Spandex, 95% Polyester",Corduroy,Slight Stretch,No,,,High Waist,,,,,,,,,,
497,swskirt04200806522,Chain Strap Zip Back Skirt,6.99,7772,61,16,91,29,296,107,599,243,6725,2617,8,Elegant,Grey,Plain,Mini,A Line,,,,,"Chain, Button Front",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,,,High Waist,,,,,,,,,,
498,swskirt04200806343,Chain Detail Corduroy Skirt,8.49,7772,61,16,91,29,296,107,599,243,6725,2617,10,Casual,Brown,Plain,Mini,A Line,,,,,"Button, Chain, Zipper",Fall/Winter,"5% Spandex, 95% Polyester",Corduroy,Slight Stretch,No,,,High Waist,,,,,,,,,,
499,swpants04200710732,High Waist Slit Hem Straight Leg Jeans,20.0,233,2,0,5,1,9,1,24,2,193,42,24,,Black,Plain,Long,Straight Leg,,,,,"Split, Button, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,,,,,
500,swdress07200709784,SHEIN Butterfly Print Tie Dye Dress,5.0,1395,2,0,4,1,15,4,28,4,1346,493,6,Casual,Violet Purple,"Animal, Tie Dye",Short,Bodycon,Spaghetti Strap,Sleeveless,,,,Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,Natural,,,,,,,Pencil,,,
501,swdress07201201182,SHEIN Butterfly Print Tie Dye Dress,5.0,1395,2,0,4,1,15,4,28,4,1346,493,6,Casual,Black and White,"Animal, Tie Dye",Short,Bodycon,Spaghetti Strap,Sleeveless,,,,Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,Natural,,,,,,,Pencil,,,
502,swjacket07200820097,SHEIN Zipper Placket Contrast Faux Shearling PU Jacket,21.0,158,1,0,2,0,3,2,8,4,144,35,25,Elegant,Black,Colorblock,Crop,Other,Collar,Long Sleeve,Regular Sleeve,,Zipper,Winter,100% PU Leather,PU Leather,Non-Stretch,No,Regular Fit,,,,,,,,,,,,Zipper
503,swtee07200806512,SHEIN Pearl Detail Cutout Sleeve Tee,4.99,1068,7,1,12,3,14,5,38,11,997,352,6,Casual,Black,Plain,Regular,,Round Neck,Long Sleeve,Raglan Sleeve,Pullovers,"Pearls, Cut Out",Spring/Summer,"12% Spandex, 88% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
504,swtee07200910505,SHEIN Pearl Detail Cutout Sleeve Tee,4.99,1068,7,1,12,3,14,5,38,11,997,352,6,Elegant,Burgundy,Plain,Regular,,Round Neck,Long Sleeve,Raglan Sleeve,Pullovers,"Pearls, Beaded, Cut Out, Rib-Knit",Spring/Summer,"12% Spandex, 88% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
505,swtee07201029126,SHEIN Pearl Detail Cutout Sleeve Tee,4.99,1068,7,1,12,3,14,5,38,11,997,352,6,Casual,"Pastel, Dusty Blue",Plain,Regular,,Round Neck,Long Sleeve,Raglan Sleeve,Pullovers,"Pearls, Cut Out",Spring/Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
506,swtee07200804382,SHEIN Button Front Lettuce Trim Crop Top,2.99,2455,24,5,32,8,97,24,195,67,2107,716,3,Casual,Black,Plain,Crop,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Button Front",Spring/Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
507,swtee07200713030,SHEIN Lettuce Trim Button Front Waffle Knit Tee,3.99,2455,24,5,32,8,97,24,195,67,2107,716,4,Casual,Lilac Purple,Plain,Crop,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Button Front",Spring,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
508,swouter04200831122,Fuzzy Collar & Cuff PU Leather Coat,25.0,454,8,1,13,2,19,4,33,9,381,78,30,Glamorous,Black,Plain,Short,Other,Collar,Long Sleeve,Regular Sleeve,,"Contrast Faux Fur, Pocket, Zipper",Fall/Winter,100% PU Leather,PU Leather,Non-Stretch,No,Regular Fit,,,,No,,,,,,,,Zipper
509,swouter04201031421,Fuzzy Collar & Cuff PU Leather Coat,25.0,454,8,1,13,2,19,4,33,9,381,78,30,Elegant,Chocolate Brown,Plain,Short,Other,Collar,Long Sleeve,Regular Sleeve,,"Contrast Faux Fur, Pocket, Zipper",Fall/Winter,100% PU Leather,PU Leather,Non-Stretch,No,Regular Fit,,,,No,,,,,,,,Zipper
510,swouter02200902386,Chevron And Heart Pattern Button Front Cardigan,20.0,407,3,1,5,2,12,7,12,4,376,99,24,Casual,Multicolor,"Chevron, Heart",Short,Coat,V neck,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Fall/Winter,100% Polyester,Polyester,High Stretch,No,Regular Fit,,,,,,,,,,,,
511,swouter02200813254,Drop Shoulder Geo Pattern Cardigan,20.0,407,3,1,5,2,12,7,12,4,376,99,24,Casual,Multicolor,"Colorblock, Geometric",Regular,Coat,V neck,Long Sleeve,Drop Shoulder,,Button Front,Fall/Winter,100% Polyester,Polyester,High Stretch,No,Oversized,,,,,,,,,,,,
512,swtee07200721602,SHEIN Ruched Front Lettuce Edge Top,3.99,6086,11,5,21,5,69,21,203,96,5784,2748,4,Casual,"Red, Bright",Plain,Crop,,Off the Shoulder,Short Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Ruched, Rib-Knit",Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
513,swtee07200604586,SHEIN Ribbed Off-the-Shoulder Ruched Crop Top,3.99,6086,11,5,21,5,69,21,203,96,5784,2748,4,Casual,"Pastel, Lilac Purple",Plain,Crop,,Off the Shoulder,Short Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Ruched, Rib-Knit",Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
514,swtee07200624673,SHEIN Lettuce Trim Ruched Front Bardot Top,3.99,6089,11,5,21,5,69,21,203,96,3,2751,4,Casual,White,Plain,Crop,,Off the Shoulder,Short Sleeve,Puff Sleeve,Pullovers,"Lettuce Trim, Ruched, Rib-Knit",Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
515,swtee07200624065,SHEIN Off Shoulder Lettuce Trim Ruched Front Top,3.99,6086,11,5,21,5,69,21,203,96,5784,2748,4,Casual,Black,Plain,Crop,,Off the Shoulder,Short Sleeve,Puff Sleeve,Pullovers,"Lettuce Trim, Ruched, Rib-Knit",Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
516,swtee07201014537,SHEIN Mock-neck Frill Trim Glitter Tee,5.99,239,1,0,0,0,11,0,16,5,212,49,7,Glamorous,Black,Plain,Regular,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Frill, Lettuce Trim, Rib-Knit",Spring/Fall,"5% Spandex, 70% Polyester, 25% Lurex",Glitter,Slight Stretch,No,Slim Fit,,,,,,,,,,,,
517,swpants23200629188,Butterfly Print Elastic Waist Sweatpants,16.0,2091,17,4,20,2,60,15,136,33,1858,352,19,,Light Grey,Animal,Long,,,,,,Pocket,,"50% Polyester, 50% Cotton",Cotton,Non-Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,,,,,
518,swpants23200902748,Butterfly Print Elastic Waist Sweatpants,16.0,2091,17,4,20,2,60,15,136,33,1858,352,19,,Apricot,Animal,Long,,,,,,Pocket,All,"50% Polyester, 50% Cotton",Cotton,Non-Stretch,No,Regular Fit,Elastic Waist,Natural,,,,,,,,,,
519,swpants23200902026,Butterfly Print Elastic Waist Sweatpants,12.49,2091,17,4,20,2,60,15,136,33,1858,352,15,,Lilac Purple,Animal,Long,,,,,,Pocket,All,"50% Polyester, 50% Cotton",Cotton,Non-Stretch,No,Regular Fit,Elastic Waist,Natural,,,,,,,,,,
520,swpants23201223757,Butterfly Print Elastic Waist Sweatpants,16.0,2091,17,4,20,2,60,15,136,33,1858,352,19,,Dusty Pink,Animal,Long,,,,,,Pocket,All,"50% Polyester, 50% Cotton",Cotton,Non-Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,,,,,
521,swpants23201223692,Butterfly Print Elastic Waist Sweatpants,16.0,2091,17,4,20,2,60,15,136,33,1858,352,19,,Black,Animal,Long,,,,,,Pocket,All,"50% Polyester, 50% Cotton",Cotton,Non-Stretch,No,Regular Fit,Elastic Waist,Natural,,,,,,,,,,
522,swpants23201223786,Butterfly Print Elastic Waist Sweatpants,16.0,2091,17,4,20,2,60,15,136,33,1858,352,19,,Mint Blue,Animal,Long,,,,,,Pocket,All,"50% Polyester, 50% Cotton",Cotton,Non-Stretch,No,Regular Fit,Elastic Waist,Natural,,,,,,,,,,
523,swtee44200826775,Butterfly & Floral Print Crop Tee,7.99,1856,2,0,7,0,25,6,81,18,1742,410,9,Casual,Beige,"Floral, Animal",Crop,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,High Stretch,No,Slim Fit,,,,,,,,,,,,
524,swtee44201012959,Butterfly & Floral Print Crop Tee,7.99,1856,2,0,7,0,25,6,81,18,1742,410,9,Casual,Black,"Floral, Animal",Crop,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,High Stretch,No,Slim Fit,,,,,,,,,,,,
525,swtee44201118421,Butterfly And Sun Print Crop Tee,7.99,1856,2,0,7,0,25,6,81,18,1742,410,9,Casual,White,"Floral, Animal",Crop,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Summer,"5% Spandex, 95% Cotton",Cotton,High Stretch,No,Slim Fit,,,,,,,,,,,,
526,swtee44201118711,Butterfly & Snakeskin Print Crop Tee,7.99,1856,2,0,7,0,25,6,81,18,1742,410,9,Casual,Grey,"Animal, Snakeskin Print",Crop,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Summer,"5% Spandex, 95% Cotton",Cotton,High Stretch,No,Slim Fit,,,,,,,,,,,,
527,swtee44201215270,Butterfly And Sun Print Crop Tee,7.99,1856,2,0,7,0,25,6,81,18,1742,410,9,Casual,Dusty Pink,"Floral, Animal",Crop,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Summer,"5% Spandex, 95% Cotton",Cotton,High Stretch,No,Slim Fit,,,,,,,,,,,,
528,swtee44201215644,Butterfly And Sun Print Crop Tee,7.99,1856,2,0,7,0,25,6,81,18,1742,410,9,Casual,Lime Green,"Floral, Animal",Crop,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Summer,"5% Spandex, 95% Cotton",Cotton,High Stretch,No,Slim Fit,,,,,,,,,,,,
529,swtwop42200901774,Glamaker Button Front Flap Pocket Top & Skirt Set,18.0,136,0,0,1,1,3,1,4,1,128,45,21,Elegant,Mint Green,Plain,,,Round Neck,Short Sleeve,Regular Sleeve,,"Pocket, Zipper, Button Front",Spring/Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Regular Fit,,,,,,,Skirt,,,Blouse,,
530,swpants04200825530,High-Waisted Chinese Dragon Graphic Straight Jeans,20.0,735,5,2,11,2,19,5,60,13,640,200,24,,Black,Animal,Long,Straight Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,,,,,
531,swpants04200706570,Chinese Dragon Print Boyfriend Jeans,21.0,735,5,2,11,2,19,5,60,13,640,200,25,,White,Animal,Long,Straight Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Loose,Zipper Fly,Natural,,,,,,,,,,
532,swskirt04201113619,Ruffle Trim Wrap Knot Ditsy Floral Skirt,10.0,0,0,0,0,0,0,0,0,0,0,0,12,Boho,Dusty Blue,Ditsy Floral,Short,Wrap,,,,,"Knot, Ruffle Hem",Summer,"5% Spandex, 95% Polyester",Polyester,Non-Stretch,No,,,High Waist,,,,,,,,,,
533,swleg07201203224,SHEIN Wide Waistband Biker Shorts With Phone Pocket,6.0,0,0,0,0,0,0,0,0,0,0,0,7,Sporty,Black,Plain,Short,Biker Shorts,,,,,Pocket,Spring/Summer/Fall,"92% Polyester, 8% Spandex",Polyester,Slight Stretch,No,,,,,,,,,,,,,
534,swblouse23201204421,Swiss Dot Sheer Chiffon Layered Ruffle Blouse,11.0,6,0,0,0,0,0,0,0,0,6,0,13,Cute,Dusty Pink,Plain,Regular,Peplum,Round Neck,Long Sleeve,Flounce Sleeve,Pullovers,"Sheer, Ruffle Hem, Tiered Layer",Spring,100% Polyester,Chiffon,Non-Stretch,Yes,Regular Fit,,,,,,,,,,,,
535,swblouse23200910491,Mock Neck Dalmatian Print Blouse,10.49,598,4,1,9,0,13,5,28,7,544,124,12,Elegant,Mocha Brown,All Over Print,Regular,Top,Stand Collar,Long Sleeve,Bishop Sleeve,Pullovers,,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,
536,swpants24201226562,Tie Dye Elastic Waist Sweatpants,10.0,1,0,0,0,0,0,0,0,0,1,0,12,Casual,Blue and White,Tie Dye,Long,Sweatpants,,,,,,All,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,Elastic Waist,Natural,,,,,,,,,,
537,swdress07200731979,SHEIN Double Square Neck Buffalo Plaid Dress,5.0,6607,28,3,42,14,144,45,334,134,6607,2693,6,Casual,Black and White,Plaid,Short,Bodycon,Square Neck,Sleeveless,,,,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,Natural,,,,,,,Pencil,,,
538,swdress07200929001,SHEIN Double Square Neck Buffalo Plaid Dress,5.0,6607,28,3,42,14,144,45,334,134,6059,2497,6,Casual,Multicolor,Gingham,Mini,Bodycon,Square Neck,Sleeveless,,,,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,Natural,,,,,,,Pencil,,,
539,swsweatsh07200715338,SHEIN Car and Letter Graphic Oversized Pullover,9.99,847,0,0,7,3,33,8,78,20,733,151,12,Casual,White,"Letter, Graphic",Long,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 45% Cotton, 50% Polyester",Polyester,Non-Stretch,No,Oversized,,,,,,,,,,,,
