,SKU,Item Name,Price,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Hem Shaped,Placket,Arabian Clothing,Belt,Top Type
488,swsweatsh24201124893,Slogan Graphic Thermal Lined Drawstring Hoodie,8.99,247,2,0,3,0,4,0,10,2,247,32,10,Casual,Baby Pink,Slogan,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
489,swsweatsh24201124862,Slogan Graphic Thermal Lined Drawstring Hoodie,8.99,247,2,0,3,0,4,0,10,2,0,0,10,Casual,Red,Slogan,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,,,,,,,,,,,,No,
490,swsweatsh24201124443,Slogan Graphic Thermal Lined Drawstring Hoodie,8.99,247,2,0,0,0,4,0,10,2,228,30,10,Casual,White,Slogan,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
491,swsweatsh24201124845,Slogan Graphic Thermal Lined Drawstring Hoodie,8.99,247,2,0,3,0,4,0,10,2,228,30,10,Casual,Black,Slogan,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
492,swsweatsh24201124878,Slogan Graphic Thermal Lined Drawstring Hoodie,8.99,247,2,0,3,0,4,0,10,2,228,30,10,Casual,Green,Slogan,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
493,swouter07201015474,SHEIN Bishop Sleeve Button Front Cardigan,16.0,1136,5,1,1,1,34,7,63,16,1034,253,19,Casual,Beige,Plain,Crop,Cardigan,V neck,Long Sleeve,"Bishop Sleeve, Drop Shoulder",,"Rib-Knit, Button Front",Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
494,swouter07200716801,SHEIN Bishop Sleeve Button Front Cardigan,17.0,1136,5,1,1,1,34,7,63,16,1034,253,20,Casual,Redwood,Plain,Crop,Cardigan,V neck,Long Sleeve,Bishop Sleeve,,Rib-Knit,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
495,swouter07201015122,SHEIN Bishop Sleeve Button Front Cardigan,16.0,1136,5,1,1,1,34,7,63,16,1034,253,19,Casual,Black,Plain,Crop,Cardigan,V neck,Long Sleeve,"Bishop Sleeve, Drop Shoulder",,"Rib-Knit, Button Front",Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
496,swtop01201028815,Cable Knit Sweater Vest Without Blouse,15.0,589,2,0,2,0,3,0,26,2,556,61,18,Casual,Apricot,Plain,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
497,swtop01201201565,Cable Knit Sweater Vest Without Blouse,15.0,589,2,0,2,0,3,0,26,2,556,61,18,Casual,"Purple, Pastel",Plain,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
498,swtop01201201924,Cable Knit Sweater Vest Without Blouse,15.0,589,2,0,2,0,3,0,26,2,556,61,18,Casual,Grey,Plain,Regular,,V neck,Sleeveless,,Pullovers,Split,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
499,swtop01201201034,Cable Knit Sweater Vest Without Blouse,15.0,589,2,0,2,0,3,0,26,2,556,61,18,Casual,White,Plain,Regular,,V neck,Sleeveless,,Pullovers,Split,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
500,swtop01201204489,Cable Knit Sweater Vest Without Blouse,15.0,589,2,0,2,0,3,0,26,2,556,61,18,Casual,Chocolate Brown,Plain,Regular,,V neck,Sleeveless,,Pullovers,Split,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,,,,,
501,swsweatsh07201028559,SHEIN Drop Shoulder Zipper Up Hooded Sweatshirt,19.99,10000,0,0,0,0,0,0,15,8,9987,1952,24,Casual,Dusty Blue,Plain,Regular,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Fall/Winter,"38% Cotton, 62% Polyester",Polyester,Non-Stretch,No,Oversized,,,,,,,,,,,,
502,swsweatsh07200829829,SHEIN BASICS Drop Shoulder Zipper Up Hooded Sweatshirt,19.99,10000,0,0,0,0,0,0,15,8,9987,1952,24,Casual,Black,Plain,Regular,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Fall/Winter,"38% Cotton, 62% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,
503,swsweatsh07200903823,SHEIN BASICS Drop Shoulder Zip Up Drawstring Hoodie,19.99,10000,0,0,0,0,0,0,15,8,9987,1952,24,Casual,White,Plain,Regular,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Fall/Winter,"38% Cotton, 62% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,
504,swsweatsh07200904769,SHEIN BASICS Drop Shoulder Zipper Up Hooded Sweatshirt,19.99,10000,0,0,0,0,0,0,15,8,9987,1952,24,Casual,Purple,Plain,Regular,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Fall/Winter,"38% Cotton, 62% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,
505,swsweatsh07200904398,SHEIN BASICS Drop Shoulder Zipper Up Hooded Sweatshirt,19.99,10000,0,0,0,0,0,0,15,8,9987,1952,24,Casual,Royal Blue,Plain,Regular,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Fall/Winter,"38% Cotton, 62% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,
506,swsweatsh07201028678,SHEIN Drop Shoulder Zipper Up Hooded Sweatshirt,19.99,10000,0,0,0,0,0,0,15,8,9987,1952,24,Casual,Coffee Brown,Plain,Regular,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Fall/Winter,"38% Cotton, 62% Polyester",Polyester,Non-Stretch,No,Oversized,,,,,,,,,,,,
