,SKU,Item Name,Price,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Placket,Hem Shaped,Top Type,Belt,Arabian Clothing,Care Instructions
804,swtee23200721514,Solid Drawstring Side Crop Tee,7.99,10000,0,0,0,0,0,0,0,0,9999,3538,9,Casual,Baby Blue,Plain,Crop,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,Drawstring,Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
805,swdress07201216827,SHEIN Ditsy Floral Print Dress,6.0,23,0,0,0,0,0,0,1,0,25,1,7,Casual,White,Ditsy Floral,Mini,Bodycon,Spaghetti Strap,Sleeveless,,,,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,Natural,,,,,,,Pencil,,,,
806,swtee04200714683,Mock Neck Tie Front Backless Zebra Stripe Crop Tee,14.99,2389,6,1,15,4,46,12,115,28,2208,697,18,Sexy,Black and White,Zebra Stripe,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Backless, Criss Cross, Tie Front",Spring/Summer,100% Polyester,Polyester,High Stretch,No,Regular Fit,,,,,,,,,,,,,
807,swtee04201007387,Mock Neck Tie Front Backless Zebra Stripe Crop Tee,4.5,2389,6,1,15,4,46,12,115,28,2208,697,5,Sexy,Multicolor,Zebra Stripe,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Backless, Tie Front",Spring/Summer,100% Polyester,Polyester,High Stretch,No,Slim Fit,,,,,,,,,,,,,
808,swjacket02200918675,Drawstring Hem PU Puffer Jacket,43.0,1724,18,3,16,6,33,12,67,21,1590,505,52,Casual,Black,Plain,Regular,Padded ,Hooded,Long Sleeve,Regular Sleeve,,"Drawstring, Zipper, Padded ",Winter,"60% PU Leather, 40% Polyester",PU Leather,Non-Stretch,No,Regular Fit,,,,,,,,Zipper,,,,,
809,swjacket02201014882,Drawstring Hem PU Puffer Jacket,43.0,1724,18,3,16,6,33,12,67,21,1590,505,52,Casual,Khaki,Plain,Regular,Padded ,Hooded,Long Sleeve,Regular Sleeve,,"Drawstring, Zipper, Padded ",Winter,"60% PU Leather, 40% Polyester",PU Leather,Non-Stretch,No,Regular Fit,,,,,,,,Zipper,,,,,
810,swvest07201008011,SHEIN Pearls Strap Crop Cami Top,5.0,20,0,0,0,0,1,0,1,0,18,1,6,Sexy,Black,Plain,Crop,Cami,Spaghetti Strap,,,,Pearls,Summer,"93% Rayon, 7% Spandex",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
811,swtwop07201130846,SHEIN Zebra Stripe Crop Cami Top & Biker Shorts Set,4.49,14,0,0,0,0,0,0,0,0,14,1,5,Casual,Black and White,Zebra Stripe,,,Spaghetti Strap,Sleeveless,,,,Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,Biker Shorts,,,Camisole,,,
812,swtop07201026816,SHEIN Lettuce Trim Leopard Crop Top,4.0,111,0,0,0,0,3,1,9,2,99,17,4,Casual,Multicolor,Leopard,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,Lettuce Trim,Spring/Summer,100% Polyester,Mesh,Slight Stretch,Yes,Slim Fit,,,,,,,,,,,,,
813,swtop07201214299,SHEIN Lettuce Trim Leopard Crop Top Without Bra,4.0,111,0,0,0,0,3,1,9,2,99,17,4,Casual,Black and White,Leopard,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,Lettuce Trim,Spring/Summer,100% Polyester,Mesh,Slight Stretch,Yes,Slim Fit,,,,,,,,,,,,,
814,swtop07201214854,SHEIN Lettuce Trim Leopard Crop Top Without Bra,4.0,111,0,0,0,0,3,1,9,2,99,17,4,Casual,Multicolor,Leopard,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Sheer",Spring/Summer,100% Polyester,Mesh,Slight Stretch,Yes,Slim Fit,,,,,,,,,,,,,
815,swsweater03201117315,Scallop Trim Two Tone Wrap Sweater,14.0,100,3,1,0,0,6,1,8,2,83,12,17,Casual,Multicolor,Colorblock,Crop,Pullovers,V neck,Long Sleeve,Batwing Sleeve,Pullovers,,Spring/Fall,"60% Spandex, 40% Polyester",Lycra,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
816,swpants04201112295,High Waist Raw Trim Spliced Flare Leg Jeans,23.0,16,1,0,1,0,0,0,3,0,11,1,27,,Multicolor,Colorblock,Long,Flare Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,,,,,,
817,swsweater07201015158,SHEIN Gigot Sleeve High Neck Solid Sweater,11.49,9,1,0,0,0,1,0,1,1,7,0,13,Elegant,White,Plain,Crop,Pullovers,High Neck,Long Sleeve,Leg-of-mutton Sleeve,Pullovers,,Fall/Winter,"28% Modal, 44% Viscose, 28% Nylon",Viscose,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
818,swsweatsh04201106013,Mock Neck Drop Shoulder Teddy Sweatshirt Dress,7.49,22,0,0,0,0,1,1,2,1,19,1,9,Casual,"Blue, Bright",Plain,Long,Dress,Stand Collar,Long Sleeve,Drop Shoulder,,,Fall/Winter,"50% Cotton, 50% Polyester",Polyester,High Stretch,No,Regular Fit,,,,,,,,,,,,,
819,swouter07200930520,SHEIN Color Block Teddy Coat,16.0,17,0,0,0,0,0,0,0,0,17,4,19,Casual,Multicolor,Colorblock,Regular,Teddy,Collar,Long Sleeve,Regular Sleeve,,Button Front,Winter,100% Polyester,Shearling,Slight Stretch,No,Regular Fit,,,,,,,,Single Breasted,,,,,
820,swtee07201203966,SHEIN Square Neck Tie Dye Crop Tee,4.99,61,0,0,0,0,1,0,5,0,55,5,6,Casual,Black and White,Tie Dye,Crop,,Square Neck,Long Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Rib-Knit",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
821,swblouse23201110055,Tie Neck Houndstooth Top,12.0,163,0,0,1,0,5,0,3,2,154,23,14,Elegant,Multicolor,Houndstooth,Regular,Top,Tie Neck,Long Sleeve,Regular Sleeve,Placket,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
822,swblouse23201230515,Tie Neck Houndstooth Top,12.0,163,0,0,1,0,5,0,3,2,154,23,14,Casual,Black and White,Houndstooth,Regular,Top,Tie Neck,Long Sleeve,Regular Sleeve,Pullovers,Tie Front,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
823,swblouse23201230521,Tie Neck Houndstooth Top,12.0,163,0,0,1,0,5,0,3,2,154,23,14,Casual,Blue and White,Houndstooth,Regular,Top,Tie Neck,Long Sleeve,Regular Sleeve,Pullovers,Tie Front,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
824,swtop02201118548,Striped And Argyle Pattern Sweater Vest,17.0,537,1,0,0,0,5,0,21,5,510,83,20,Preppy,Multicolor,"Geometric, Striped",Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"5% Cotton, 65% Polyester, 30% Spandex",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
825,swtop02200908043,Striped And Argyle Pattern Sweater Vest,15.0,537,1,0,0,0,5,0,21,5,510,83,18,Preppy,Multicolor,"Geometric, Striped",Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"5% Cotton, 65% Polyester, 30% Spandex",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
826,swtop02201118027,Striped And Argyle Pattern Sweater Vest,17.0,537,1,0,0,0,5,0,21,5,510,83,20,Preppy,Coffee Brown,"Geometric, Striped",Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"5% Cotton, 65% Polyester, 30% Spandex",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
827,swtop02201118521,Striped And Argyle Pattern Sweater Vest,17.0,537,1,0,0,0,5,0,21,5,510,83,20,Preppy,Multicolor,"Geometric, Striped",Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"5% Cotton, 65% Polyester, 30% Spandex",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
828,swtop04201128288,Argyle Pattern Sweater Vest,14.0,21,0,0,0,0,1,0,1,0,20,0,17,Preppy,"Pastel, Mint Green",Geometric,Crop,,V neck,Sleeveless,,Pullovers,,Spring,100% Acrylic,Acrylic,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
829,swtwop07201111077,SHEIN Drop Shoulder Waffle Knit Tee & Drawstring Leggings Set,9.49,241,6,0,3,3,6,1,14,2,213,28,11,Casual,Black,Plain,,,Round Neck,Long Sleeve,Drop Shoulder,,"Drawstring, Knot",Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,Leggings,,,Tee,,,
830,swtwop07200924148,SHEIN Drop Shoulder Waffle Knit Tee & Drawstring Leggings Set,14.0,241,6,0,3,3,6,1,14,2,213,28,17,Casual,Grey,Plain,,,Round Neck,Long Sleeve,Drop Shoulder,,Drawstring,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,Leggings,,,Sweatshirt,,,
831,swtwop07201111623,SHEIN Drop Shoulder Waffle Knit Tee & Drawstring Leggings Set,9.49,241,6,0,3,3,6,1,14,2,213,28,11,Casual,Rust Brown,Plain,,,Round Neck,Long Sleeve,Drop Shoulder,,"Drawstring, Knot",Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,Leggings,,,Tee,,,
832,swtwop07201111018,SHEIN Drop Shoulder Waffle Knit Tee & Drawstring Leggings Set,10.99,241,6,0,3,3,6,1,14,2,213,28,13,Casual,Mocha Brown,Plain,,,Round Neck,Long Sleeve,Drop Shoulder,,Drawstring,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,Leggings,,,Tee,,,
833,swouter07201013967,SHEIN Flap Pocket Patched Drop Shoulder Plaid Coat,14.0,15,0,0,0,0,1,0,0,0,14,1,17,Preppy,Multicolor,Plaid,Short,Overcoat,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Fall/Winter,100% Polyester,Wool-Mix Fabric,Non-Stretch,No,Regular Fit,,,,,,,,Single Breasted,,,,,
834,swtee07201113766,SHEIN Button Front Lettuce Trim Waffle Knit Top,4.99,660,2,0,4,0,19,2,51,9,584,147,6,Casual,White,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Placket,"Lettuce Trim, Button Front",Spring/Summer,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
835,swtee07200912095,SHEIN Button Front Lettuce Trim Waffle Knit Top,4.99,660,2,0,4,0,19,2,51,9,584,147,6,Casual,Redwood,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Placket,"Lettuce Trim, Button Front",Spring/Summer,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
836,swtee07201113132,SHEIN Button Front Lettuce Trim Waffle Knit Top,4.99,660,2,0,4,0,19,2,51,9,584,147,6,Casual,Black,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Placket,"Lettuce Trim, Button Front",Spring/Summer,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
837,swtee07201211351,SHEIN Button Front Lettuce Trim Waffle Knit Top,4.99,660,2,0,4,0,19,2,51,9,584,147,6,Casual,Green,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Placket,"Lettuce Trim, Button Front",Spring/Fall,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
838,swtee07201211295,SHEIN Button Front Lettuce Trim Waffle Knit Top,3.99,660,2,0,4,0,19,2,51,9,584,147,4,Casual,Blue,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Placket,"Lettuce Trim, Button Front",Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
839,swjacket07201004930,SHEIN Drop Shoulder Gingham Zip Up Teddy Jacket,12.0,9,0,0,0,0,0,0,0,0,9,0,14,Casual,Multicolor,Gingham,Regular,Teddy,Collar,Long Sleeve,Drop Shoulder,,Zipper,Winter,100% Polyester,Shearling,Non-Stretch,No,Regular Fit,,,,,,,,Zipper,,,,,
840,swvest07201107530,SHEIN Contrast Lace Leopard Print Cami Top,5.0,171,1,0,0,0,2,0,4,2,164,28,6,Elegant,Multicolor,Leopard,Crop,Cami,Spaghetti Strap,,,,Contrast Lace,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
841,swdress07201030445,SHEIN Cowl Neck Velvet Dress,8.0,202,0,0,2,1,1,0,4,1,195,27,9,Glamorous,Maroon,Plain,Short,Bodycon,"Spaghetti Strap, Cowl Neck",Sleeveless,,,,All,"5% Spandex, 95% Polyester",Velvet,Slight Stretch,No,Slim Fit,,Natural,,,,,,,Pencil,,,,
842,swdress07201210602,SHEIN Cowl Neck Velvet Bodycon Dress,7.0,202,0,0,2,1,1,0,4,1,195,27,8,Glamorous,Black,Plain,Short,Bodycon,"Spaghetti Strap, Cowl Neck",Sleeveless,,,,All,"8% Spandex, 92% Polyester",Velvet,Slight Stretch,No,Slim Fit,,Natural,,,,,,,Pencil,,,,
843,swdress07201210075,SHEIN Cowl Neck Velvet Dress,9.0,202,0,0,2,1,1,0,4,1,195,27,10,Glamorous,Teal Blue,Plain,Short,Bodycon,"Spaghetti Strap, Cowl Neck",Sleeveless,,,Draped,All,"10% Spandex, 90% Polyester",Velvet,Slight Stretch,No,Slim Fit,,Natural,,,,,,,Pencil,,,,
844,swskirt23201110620,High Waisted Split Thigh Skirt,11.0,235,2,0,0,0,5,1,12,2,217,26,13,Elegant,Brown,Plain,Long,Slit,,,,,Split Thigh,Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,,,High Waist,,,,,,,,,,,
845,swouter03201019849,Single Breasted Lapel Collar Teddy Coat,23.0,40,0,0,1,0,2,1,2,1,37,8,27,Elegant,Beige,Plain,Short,Teddy,Lapel,Long Sleeve,Regular Sleeve,,"Pocket, Button Front",Winter,100% Polyester,Shearling,Non-Stretch,No,Regular Fit,,,,Yes,,,,Single Breasted,,,,,
846,swtop04200917611,V-neck Houndstooth Pattern Sweater Vest,14.0,10000,0,0,0,0,0,0,0,0,9999,5798,17,Casual,Multicolor,Houndstooth,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
847,swtop04200824555,Houndstooth Cropped Sweater Vest,14.0,10000,0,0,0,0,0,0,0,0,9999,5798,17,Casual,Multicolor,Houndstooth,Regular,,V neck,Sleeveless,,Pullovers,Rib-Knit,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
848,swtop04200917462,V-neck Houndstooth Pattern Sweater Vest,14.0,10000,0,0,0,0,0,0,0,0,9999,5798,17,Casual,Multicolor,Houndstooth,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
849,swtop04201022259,V-neck Houndstooth Pattern Sweater Vest,14.0,10000,0,0,0,0,0,0,0,0,9999,5798,17,Casual,Mint Blue,Houndstooth,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
850,swtop04201022180,V-neck Houndstooth Pattern Sweater Vest,14.0,10000,0,0,0,0,0,0,0,0,9999,5798,17,Casual,Multicolor,Houndstooth,Regular,,V neck,Sleeveless,,Pullovers,Rib-Knit,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
851,swtop04201022706,V-neck Houndstooth Pattern Sweater Vest,12.0,10000,0,0,0,0,0,0,0,0,9999,5798,14,Casual,Mauve Purple,Houndstooth,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
852,swpants07201012094,SHEIN Crisscross Tie Back Overlap Waist Flare Leg Pants,10.0,1379,13,2,27,6,49,13,113,34,1180,352,12,Elegant,Navy Blue,Plain,Long,Flare Leg,,,,,"Criss Cross, Tie Back",Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,Elastic Waist,Natural,,,,,,,,,,,
853,swpants04201009921,High Waisted Slant Pocket Cargo Jeans,20.0,4196,32,5,41,9,132,15,274,70,3717,865,24,,Black,Plain,Long,"Straight Leg, Cargo Pants",,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,,,,,,
854,swpants04200619961,High Waisted Slant Pocket Cargo Jeans,21.0,4196,32,5,41,9,132,15,274,70,3717,865,25,,Camel,Plain,Long,Straight Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,,,,,,
855,swpants04200810583,Flap Pocket Side Striped Leg Jeans,20.0,4196,32,5,41,9,132,15,274,70,3717,865,24,,Army Green,Plain,Long,Straight Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,,,,,,
856,swpants04200810974,High Waisted Slant Pocket Cargo Jeans Without Belt,20.0,4196,32,5,41,9,132,15,274,70,3717,865,24,,Brown,Plain,Long,Cargo Pants,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,Natural,,,,,,,,,No,,
857,swpants04201208389,High Waisted Slant Pocket Cargo Jeans,20.0,4196,32,5,41,9,132,15,274,70,3717,865,24,,Redwood,Plain,Long,"Straight Leg, Cargo Pants",,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,,,,,,
858,swpants04201208247,High Waisted Slant Pocket Cargo Jeans,19.0,4196,32,5,41,9,132,15,274,70,3717,865,23,,Violet Purple,Plain,Long,"Straight Leg, Cargo Pants",,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,,,,,,
859,swsweatsh04200922794,Drop Shoulder Letter Graphic Sweatshirt,8.99,1268,39,10,41,14,89,18,95,19,1004,256,10,Casual,Navy Blue,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Oversized,,,,,,,,,,,,,
860,swpants04201102504,High Waist Color Block Chinese Dragon Print Jeans,21.0,150,1,0,0,0,3,1,150,26,134,25,25,,Multicolor,"Animal, Colorblock",Long,Straight Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,,,,,,
861,swpants07201113777,SHEIN Flare Leg Cord Pants,18.0,109,2,0,2,0,4,0,14,2,87,8,21,Casual,Camel,Plain,Long,Flare Leg,,,,,"Button, Pocket, Zipper",Fall/Winter,100% Polyester,Corduroy,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,,,,,,
862,swpants07210106786,SHEIN Flare Leg Cord Pants,18.0,109,2,0,2,0,4,0,14,2,87,8,21,Casual,Black,Plain,Long,Flare Leg,,,,,"Button, Pocket, Zipper",Fall/Winter,100% Polyester,Corduroy,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,,,,,,
863,swtwop07201024032,SHEIN Solid Crop Tee & Leggings Set,13.0,177,4,0,9,2,8,1,6,0,150,24,15,Sporty,Black,Plain,,,Round Neck,Long Sleeve,Regular Sleeve,,,Spring/Fall,"8% Spandex, 92% Polyester",Polyester,Non-Stretch,No,Slim Fit,,,,,,,Leggings,,,Tee,,,
864,swouter03201123726,Buffalo Plaid Flap Detail Teddy Coat,26.0,523,20,3,7,1,34,7,56,11,404,71,31,Casual,Black and White,Gingham,Knee Length,Teddy,Lapel,Long Sleeve,Regular Sleeve,,Button Front,Winter,"65% Cotton, 35% Polyester",Shearling,Non-Stretch,No,Regular Fit,,,,,,,,Single Breasted,,,,,
865,swouter03201015424,Buffalo Plaid Flap Detail Teddy Coat,27.0,523,20,3,7,1,34,7,56,11,404,71,32,Casual,Multicolor,Gingham,Knee Length,Teddy,Lapel,Long Sleeve,Regular Sleeve,,Button Front,Winter,"65% Cotton, 35% Polyester",Shearling,Non-Stretch,No,Regular Fit,,,,,,,,Single Breasted,,,,,
866,swouter03201123073,Buffalo Plaid Flap Detail Teddy Coat,26.0,523,20,3,7,1,34,7,56,11,523,93,31,Casual,Blue and White,Gingham,Knee Length,Teddy,Lapel,Long Sleeve,Regular Sleeve,,Button Front,Winter,"65% Cotton, 35% Polyester",Shearling,Non-Stretch,No,Regular Fit,,,,,,,,Single Breasted,,,,,
867,swblouse23201026668,Snakeskin Print Notched Neck Blouse,10.0,1327,4,0,4,1,27,5,54,13,1238,426,12,Elegant,Grey,Snakeskin Print,Regular,Top,Notched,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
868,swblouse23200922746,Snakeskin Print Notched Neck Blouse,10.0,1327,4,0,4,1,27,5,54,13,1238,426,12,Casual,Multicolor,Snakeskin Print,Regular,Top,Notched,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
869,swpants04201016956,High Waist Wide Leg Jeans,20.0,2802,94,16,107,21,178,37,268,66,2155,502,24,,Black,Plain,Long,Wide Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,,,,,,
870,swpants04200316353,High-Rise Baggy Jeans,20.0,2805,94,16,107,21,178,37,268,66,3,505,24,,Blue,Plain,Long,Wide Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Loose,"Button Fly, Zipper Fly",High Waist,,,,,,,,,,,
871,swpants44201007963,High Waisted Skinny PU Pants,19.0,344,8,0,11,4,23,2,24,5,279,47,23,Elegant,Black,Plain,Long,Skinny,,,,,"Button, Zipper",Fall/Winter,"2% Spandex, 85% Cotton, 13% Polyester",PU Leather,Slight Stretch,No,Skinny,Zipper Fly,High Waist,,,,,,,,,,,
872,swtee07201023106,SHEIN Mock-Neck Cut Out Front Top,4.99,4005,19,3,25,6,70,23,110,44,3781,1376,6,Elegant,Dark Green,Plain,Regular,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,Cut Out,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
873,swtee07200702238,SHEIN Mock-Neck Cut Out Front Top,4.99,4005,19,3,25,6,70,23,110,44,3781,1376,6,Elegant,Black,Plain,Regular,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,Cut Out,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
874,swtee07200821214,SHEIN Solid Cut Out Neck Tee,4.99,4005,19,3,25,6,70,23,110,44,3781,1376,6,Sexy,Red,Plain,Regular,,Asymmetrical Neck,Long Sleeve,,Pullovers,Cut Out,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
875,swtee07200821607,SHEIN Mock-Neck Cut Out Front Top,4.99,4005,19,3,25,6,70,23,110,44,3781,1376,6,Casual,Navy Blue,Plain,Regular,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,Cut Out,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
876,swtee07200813135,SHEIN Ribbed Mock Neck Cropped Tee,4.99,10000,0,0,0,0,0,0,0,0,9999,7167,6,Casual,Black,Plain,Crop,,High Neck,Long Sleeve,Bishop Sleeve,Pullovers,Rib-Knit,Spring/Fall,"4% Spandex, 96% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
877,swtee07200723547,SHEIN Turtle Neck Rib-knit Top,4.99,10000,0,0,0,0,0,0,0,0,9999,7167,6,Casual,Baby Blue,Plain,Crop,,Funnel Neck,Long Sleeve,"Bishop Sleeve, Drop Shoulder",Pullovers,Rib-Knit,Spring,"4% Spandex, 96% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
878,swtee07200813572,SHEIN Ribbed Turtleneck Drop Shoulder Tee,4.99,10000,0,0,0,0,0,0,0,0,9999,7167,6,Casual,White,Plain,Crop,,High Neck,Long Sleeve,Bishop Sleeve,Pullovers,Rib-Knit,Spring/Fall,"4% Spandex, 96% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
879,swtee07200818380,SHEIN Ribbed Turtleneck Cropped Sweater,5.99,10000,0,0,0,0,0,0,0,0,9999,7167,7,Casual,Maroon,Plain,Crop,,High Neck,Long Sleeve,Drop Shoulder,Pullovers,Rib-Knit,Spring,"4% Spandex, 96% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
880,swtee07200818580,SHEIN Rolled Neck Drop Shoulder Crop Tee,4.99,10004,0,0,0,0,0,0,0,0,4,7171,6,Casual,Baby Pink,Plain,Crop,,High Neck,Long Sleeve,Drop Shoulder,Pullovers,Rib-Knit,Spring,"4% Spandex, 96% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
881,swtee07200818356,SHEIN Ribbed Turtleneck Drop Shoulder Tee,5.99,10000,0,0,0,0,0,0,9999,7168,0,0,7,Casual,Mint Green,Plain,Crop,,Funnel Neck,Long Sleeve,Drop Shoulder,Pullovers,Rib-Knit,Spring/Fall,"4% Spandex, 96% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
882,swvest01200918811,Lace Trim Rib-knit Cami Top,5.0,8188,45,5,117,28,398,93,753,180,6877,1669,6,Casual,Mocha Brown,Colorblock,Crop,Cami,Spaghetti Strap,,,,Contrast Lace,Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
