,SKU,Item NamePrice,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Item Name,Price,Placket,Belt,Hem Shaped,Top Type,Arabian Clothing
472,swsweatsh07200707440,,525,3,0,8,1,14,2,29,12,471,109,12,Casual,White,"Graphic, Slogan",Regular,Pullovers,Round Neck,Long Sleeve,Regular Sleeve,,,Spring/Fall,"5% Spandex, 30% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Slogan and Car Print Sweatshirt,9.99,,,,,
473,swtee04200611137,,4463,32,6,45,13,124,41,202,66,4061,1306,9,Casual,Dark Grey,Letter,Crop,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,Embroidery,Summer,100% Cotton,Cotton,Slight Stretch,Yes,Regular Fit,,,,,,,,Letter Embroidered Crop Tee,7.99,,,,,
474,swtee04200825000,,4463,32,6,0,0,0,0,202,66,4061,1306,9,Casual,Blue,Letter,Crop,,Round Neck,Short Sleeve,Drop Shoulder,Pullovers,,Summer,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,Letter Embroidered Crop Tee,7.99,,,,,
475,swtee04200825895,,4463,0,0,0,0,0,0,202,66,4061,1306,9,Casual,Army Green,Letter,Crop,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,,Summer,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,Letter Embroidered Crop Tee,7.99,,,,,
476,swtee04200825210,,4463,32,6,45,13,124,41,202,66,4061,1306,9,Casual,Black,Letter,Regular,,Round Neck,Short Sleeve,Drop Shoulder,Pullovers,,Summer,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,Letter Embroidered Crop Tee,7.99,,,,,
477,swtee04200825591,,4463,32,6,45,13,124,41,202,66,4061,1306,9,Casual,White,Letter,Crop,,Round Neck,Short Sleeve,Drop Shoulder,Pullovers,,Summer,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,Letter Embroidered Crop Tee,7.99,,,,,
478,swtee04201009150,,4463,0,0,0,0,0,0,202,66,4061,1306,9,Casual,"Red, Bright",Letter,Crop,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,Embroidery,Summer,100% Cotton,Cotton,Slight Stretch,Yes,Regular Fit,,,,,,,,Letter Embroidered Crop Tee,7.99,,,,,
479,swsweatsh23200824948,,8,0,0,0,0,1,0,1,0,6,0,21,Casual,Black,Animal,Long,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Oversized,,,,,,,,Chinese Dragon Graphic Drop Shoulder Sweatshirt,17.99,,,,,
480,swvest44200612152,,2376,8,1,15,2,59,12,185,50,2109,602,4,Casual,Multicolor,Rainbow Stripe,Crop,Halter,Halter,,,,Rib-Knit,Summer,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,Rainbow Striped Rib-knit Halter Top,4.0,,,,,
481,swvest07201215209,,11,0,0,0,0,0,0,0,0,11,1,6,Casual,Multicolor,Animal,Crop,Tank,Round Neck,,,,,Summer,"10% Spandex, 90% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Chinese Dragon Print Crop Tank Top,5.0,,,,,
482,swskirt44201117671,,5,0,0,0,0,0,0,0,0,5,0,10,Casual,Black,Plain,Short,Bodycon,,,,,Zipper,Fall/Winter,"55% Polyester, 45% PU Leather",PU Leather,Non-Stretch,No,,,High Waist,,,,,,Zipper Front PU Skirt,9.0,,,,,
483,swsweatsh24201219536,,15,0,0,0,0,1,0,0,0,14,0,10,Casual,White,Plain,Crop,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,Drawstring,Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Thermal Lined Drawstring Crop Hoodie,8.99,,,,,
484,swtwop07201026914,,31,0,0,1,0,1,1,1,0,29,0,12,Casual,White,Plain,,,V neck,Long Sleeve,Regular Sleeve,,,Fall/Winter,100% Polyester,Shearling,Non-Stretch,No,Slim Fit,,,,,,,Shorts,SHEIN Scoop Neck Teddy Crop Top & Shorts Set,10.0,,,,Sweatshirt,
485,swtee23201225077,,0,0,0,0,0,0,0,0,0,0,0,7,Casual,White,Floral,Regular,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,,Summer,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,Rose Print Short Sleeve Tee,5.99,,,,,
486,swsweatsh03200623931,,4522,50,6,69,18,146,31,174,58,4083,1363,12,Casual,Black,"Letter, Fire",Long,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Oversized,,,,,,,,Letter Graphic Kangaroo Pocket Hooded Sweatshirt,9.99,,,,,
487,swpants07200819718,,3930,39,5,55,7,153,25,325,52,3358,626,14,Elegant,Black,Plain,Long,Flare Leg,,,,,,Spring/Summer/Fall,"4% Spandex, 96% Polyester",Polyester,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,SHEIN High Waist Flare Leg Pants,12.0,,,,,
488,swbodysui07200603799,,2215,13,3,14,1,58,16,107,33,2026,806,9,Sporty,White,"Striped, Letter",,Tank,Round Neck,Sleeveless,,,Contrast Binding,Summer,"94% Rayon, 6% Spandex",Rayon,Slight Stretch,No,Skinny,,Natural,,,,,,SHEIN Striped Trim Letter Print Bodysuit,8.0,,,,,
489,swouter03200907808,,545,3,1,3,2,10,4,14,3,516,137,40,Casual,Army Green,Plain,Short,Puffer,Funnel Neck,Long Sleeve,Regular Sleeve,,Zipper,Winter,100% Polyester,Corduroy,Non-Stretch,No,Regular Fit,,,,Yes,,,,Zip Up Funnel Neck Corduroy Puffer Coat,33.0,Zipper,,,,
490,swvest44200608486,,2440,6,1,9,0,48,9,121,36,2256,542,7,Boho,Multicolor,"Floral, All Over Print",Crop,Cami,Spaghetti Strap,,,,,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Floral Print Crop Cami Top,6.0,,,,,
491,swvest44200628143,,2440,6,1,9,0,48,9,121,36,2256,542,7,Casual,Coral Pink,"Floral, All Over Print",Crop,Cami,Spaghetti Strap,,,,,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Flower Print Crop Cami Top,6.0,,,,,
492,swdress07200731816,,1993,19,6,25,6,72,15,113,32,1767,458,21,Casual,"Pastel, Dusty Pink",Plain,Short,Shirt,Collar,Long Sleeve,Drop Shoulder,,"Belted, Pocket, Button Front",Fall/Winter,"5% Nylon, 95% Polyester",Corduroy,Non-Stretch,No,Loose,,Natural,,,,,,SHEIN Single Breasted Flap Pocket Belted Cord Dress,18.0,,Yes,Straight,,
493,swdress07200907483,,1993,19,6,25,6,72,15,113,32,1767,458,24,Casual,Brown,Plain,Short,Shirt,Collar,Long Sleeve,Drop Shoulder,,"Belted, Pocket, Button Front",Fall/Winter,"5% Nylon, 95% Polyester",Corduroy,Non-Stretch,No,Loose,,Natural,,,,,,SHEIN Flap Pocket Belted Cord Dress,20.0,,Yes,Straight,,
494,swdress07200907046,,1993,19,6,25,6,72,15,113,32,1767,458,24,Casual,Black,Plain,Short,Shirt,Collar,Long Sleeve,Drop Shoulder,,"Belted, Pocket, Button Front",Fall/Winter,"5% Nylon, 95% Polyester",Corduroy,Non-Stretch,No,Regular Fit,,Natural,,,,,,SHEIN Single Breasted Flap Pocket Belted Cord Dress,20.0,,Yes,Straight,,
495,swdress07201008694,,1993,19,6,25,6,72,15,113,32,1767,458,24,Casual,"Pastel, Mint Green",Plain,Short,Shirt,Collar,Long Sleeve,Drop Shoulder,,"Belted, Button, Button Front",Spring/Fall,"5% Nylon, 95% Polyester",Corduroy,Non-Stretch,No,Regular Fit,,Natural,,,,,,SHEIN Single Breasted Flap Pocket Belted Cord Dress,20.0,,Yes,Straight,,
496,swdress07201008299,,1993,19,6,25,6,72,15,113,32,1767,458,24,Casual,Maroon,Plain,Short,Shirt,Collar,Long Sleeve,Drop Shoulder,,"Belted, Button Front",Fall/Winter,"5% Nylon, 95% Polyester",Corduroy,Non-Stretch,No,Loose,,Natural,,,,,,SHEIN Single Breasted Flap Pocket Belted Cord Dress,20.0,,Yes,Straight,,
497,swdress23201023633,,6,0,0,0,0,0,0,3,1,3,0,9,Elegant,Black,Plain,Short,Shirt,Collar,Long Sleeve,Bishop Sleeve,,Button Front,Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,Natural,,,,,,Button Front Lantern Sleeve Dress,7.49,,,Flared,,
498,swpants04200701137,,10000,0,0,0,0,0,0,0,0,9999,3012,27,,Multicolor,Colorblock,Long,Wide Leg,,,,,"Raw Hem, Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,High Waisted Slant Pocket Spliced Jeans,23.0,,,,,
499,swsweatsh04201117995,,361,1,0,0,0,8,0,12,0,340,51,18,Casual,Multicolor,Gingham,Crop,Half Placket,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Zipper",Winter,100% Polyester,Shearling,Slight Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Kangaroo Pocket Buffalo Plaid Teddy Pullover,14.99,,,,,
500,swsweatsh04200904934,,361,1,0,0,0,8,0,12,0,340,51,18,Casual,Multicolor,Gingham,Crop,Half Placket,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Zipper",Winter,100% Polyester,Shearling,Slight Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Kangaroo Pocket Buffalo Plaid Teddy Pullover,14.99,,,,,
501,swsweatsh04201117583,,361,1,0,0,0,8,0,12,0,340,51,18,Casual,Multicolor,Gingham,Crop,Half Placket,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Zipper",Winter,100% Polyester,Shearling,Slight Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Kangaroo Pocket Buffalo Plaid Teddy Pullover,14.99,,,,,
502,swsweatsh04201117599,,361,1,0,0,0,8,0,12,0,340,51,18,Casual,Blue and White,Gingham,Crop,Half Placket,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Zipper",Winter,100% Polyester,Shearling,Slight Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Kangaroo Pocket Buffalo Plaid Teddy Pullover,14.99,,,,,
503,swsweatsh04201117353,,361,1,0,0,0,8,0,12,0,340,51,18,Casual,Multicolor,Gingham,Crop,Half Placket,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Zipper",Winter,100% Polyester,Shearling,Slight Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Kangaroo Pocket Buffalo Plaid Teddy Pullover,14.99,,,,,
504,swvest07200804039,,1478,5,0,6,1,31,5,58,16,1380,372,9,Casual,White,Plain,Crop,Tank,Stand Collar,,,,Rib-Knit,Spring/Fall,"1% Spandex, 99% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ribbed Mock Neck Tank Top,8.0,,,,,
505,swvest07200909888,,1478,5,0,6,1,31,5,58,16,1380,372,8,Casual,Mocha Brown,Plain,Regular,Tank,Stand Collar,,,,Rib-Knit,Spring/Fall,"1% Spandex, 99% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Mock Neck Rib-knit Tank Top,7.0,,,,,
506,swvest07200909167,,1478,5,0,6,1,31,5,58,16,1380,372,8,Basics,Black,Plain,Crop,Tank,Stand Collar,,,,Rib-Knit,Summer,"1% Spandex, 99% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Mock Neck Rib-knit Tank Top,7.0,,,,,
507,swvest07201127378,,1478,5,0,6,1,31,5,58,16,1380,372,8,Casual,Dusty Pink,Plain,Crop,Tank,Stand Collar,,,,Rib-Knit,Spring/Fall,"1% Spandex, 99% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ribbed Mock Neck Tank Top,7.0,,,,,
508,swvest07201127117,,1478,5,0,6,1,31,5,58,16,1380,372,8,Casual,Dusty Blue,Plain,Crop,Tank,Stand Collar,,,,Rib-Knit,Spring/Fall,"1% Spandex, 99% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ribbed Mock Neck Tank Top,7.0,,,,,
509,swvest07201127051,,1478,5,0,6,1,31,5,58,16,1380,372,8,Casual,Redwood,Plain,Crop,Tank,Stand Collar,,,,Rib-Knit,Spring/Fall,"1% Spandex, 99% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ribbed Mock Neck Tank Top,7.0,,,,,
510,swvest44200508660,,10000,0,0,0,0,0,0,0,0,9999,3531,6,Casual,White,Plain,Crop,Cami,Spaghetti Strap,,,,"Ruched, Ruched Bust",Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Ruched Bust Wideband Cami Top,5.0,,,,,
511,swvest44200715745,,10000,0,0,0,0,0,0,0,0,9999,3531,6,Sexy,Black,Plain,Crop,Cami,Spaghetti Strap,,,,Ruched Bust,Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Ruched Bust Crop Cami Top,5.0,,,,,
512,swvest44200715931,,10000,0,0,0,0,0,0,0,0,9999,3531,6,Casual,Rose Red,Plain,Crop,Cami,Spaghetti Strap,,,,Ruched Bust,Summer,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Solid Ruched Bust Crop Cami Top,5.0,,,,,
513,swvest44200715859,,10000,0,0,0,0,0,0,0,0,9999,3531,6,Casual,Violet Purple,Plain,Crop,Cami,Spaghetti Strap,,,,Ruched Bust,Summer,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Solid Ruched Bust Crop Cami Top,5.0,,,,,
514,swskirt07200522953,,3475,7,1,15,3,75,18,199,55,3475,1024,6,Casual,Lime Green,"Floral, All Over Print",Mini,Bodycon,,,,,Lettuce Trim,Summer,100% Polyester,Mesh,Slight Stretch,No,,,High Waist,,Yes,,,,SHEIN Floral Mesh Overlay Skirt,5.0,,,,,
515,swskirt07200702474,,3475,7,1,15,3,75,18,0,0,3179,947,6,Boho,Violet Purple,"Floral, All Over Print",Mini,Bodycon,,,,,Lettuce Trim,Summer,100% Polyester,Mesh,Slight Stretch,No,,,High Waist,,Yes,,,,SHEIN Lettuce Trim Floral Mesh Skirt,5.0,,,,,
516,swblazer07200804460,,1355,1355,317,18,2,53,15,46,12,1223,282,20,Elegant,White,Plain,Regular,Regular,Shawl Collar,Long Sleeve,Regular Sleeve,,Double Button,Spring/Fall,"95% Polyester, 5% Spandex",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Shawl Neck Solid Blazer,17.0,Double Breasted,,,,
517,swblazer07200611636,,1355,16,6,18,2,53,15,46,12,1223,282,16,Elegant,Lilac Purple,Plain,Long,Regular,Shawl Collar,Long Sleeve,Regular Sleeve,,Button Front,Spring/Fall,"95% Polyester, 5% Spandex",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Shawl Collar Double Breasted Blazer,13.99,Double Breasted,,,,
518,swblazer07200804092,,1355,16,6,18,2,53,15,46,12,1223,282,20,Elegant,Black,Plain,Long,Regular,Shawl Collar,Long Sleeve,Regular Sleeve,,Double Button,Spring/Fall,"95% Polyester, 5% Spandex",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Shawl Collar Double Breasted Placket Blazer,17.0,Double Breasted,,,,
519,swleg07200514384,,4532,24,4,61,16,160,45,249,66,4038,1183,7,Sporty,Black,Plain,Short,Biker Shorts,,,,,,Spring/Summer/Fall,"95% Polyester, 5% Spandex",Polyester,Slight Stretch,No,,,,,,,,,SHEIN Honeycomb Knit Biker Shorts,6.0,,,,,
520,swpants07201215814,,4,0,0,0,0,0,0,0,0,4,0,15,Casual,Khaki,Plain,Long,Wide Leg,,,,,Pocket,Spring/Summer/Fall,Polyester,Polyester,Non-Stretch,No,Loose,Elastic Waist,High Waist,,,,,,SHEIN Elastic Waist Flap Pocket Solid Pants,13.0,,,,,
521,swskirt04200504703,,3092,53,11,80,20,187,52,343,95,2429,781,9,Preppy,Lilac Purple,Tartan,Short,Straight,,,,,"Split, Zipper",Summer,100% Polyester,Polyester,Non-Stretch,No,,,Natural,,,,,,Plaid High-Rise M-Slit Mini Skirt,8.0,,,,,
522,swskirt04200703793,,3092,53,11,80,20,187,52,343,95,2429,781,9,Casual,Lime Green,Plaid,Short,Straight,,,,,"Split, Zipper",Summer,100% Polyester,Polyester,Non-Stretch,No,,,High Waist,,,,,,Zip Back Split Hem Plaid Skirt,8.0,,,,,
523,swdress23201029521,,3,0,0,0,0,0,0,0,0,3,0,17,Elegant,Burgundy,Leopard,Knee Length,A Line,Stand Collar,Long Sleeve,Regular Sleeve,,"Belted, Button",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Mock-neck Belted Leopard Dress,14.0,,Yes,Flared,,
524,swblouse04201105853,,7,0,0,0,0,0,0,1,1,6,0,6,Elegant,Black,Polka Dot,Crop,Peplum,Stand Collar,Long Sleeve,Bishop Sleeve,Pullovers,"Contrast Mesh, Button",Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Dobby Mesh Sleeve Ruffle Hem Top,5.49,,,Flared,,
525,swvest07201223576,,2,0,0,0,0,0,0,0,0,2,0,4,Casual,Multicolor,"Heart, All Over Print",Crop,Cami,Spaghetti Strap,,,,"Lettuce Trim, Rib-Knit",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Allover Print Lettuce Trim Crop Cami Top,4.0,,,,,
526,swvest07201223146,,5,0,0,0,0,0,0,0,0,5,0,4,Casual,Multicolor,Marble,Crop,Cami,Spaghetti Strap,,,,Lettuce Trim,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Trim Marble Print Crop Cami Top,4.0,,,,,
527,swvest44200610092,,2159,8,1,15,0,59,15,83,27,1994,611,7,Casual,Dark Grey,"Letter, Halloween",Crop,Cami,Spaghetti Strap,,,,Rib-Knit,Summer,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,Skull & Letter Graphic Ribbed Cami Top,6.0,,,,,
528,swsweatsh07201119235,,2,0,0,0,0,0,0,0,0,2,0,7,Casual,Apricot,Plain,Regular,Pullovers,Hooded,Long Sleeve,Regular Sleeve,,Drawstring,Winter,100% Polyester,Shearling,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Drawstring Solid Teddy Hoodie,5.99,,,,,
529,swtwop44201112084,,3,0,0,0,0,0,0,0,0,4,0,15,Casual,Multicolor,Plaid,,,Strapless,Sleeveless,,,,Spring/Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,Pants,Plaid Crop Tube Top & Flared Leg Pants,13.0,,,,Bandeau,
530,swskirt07201111076,,212,1,0,3,0,16,5,15,1,177,55,8,Preppy,Multicolor,Tartan,Mini,Pleated,,,,,"Pleated, Zipper",Summer,"80% Cotton, 20% Polyester",Cotton,Non-Stretch,No,,,High Waist,,,,,,SHEIN Zipper Side Tartan Pleated Skirt,7.0,,,,,
531,swskirt07200917648,,212,1,0,3,0,16,5,15,1,177,55,14,Preppy,Black and White,Tartan,Mini,Pleated,,,,,"Pleated, Zipper",Summer,"80% Cotton, 20% Polyester",Cotton,Non-Stretch,No,,,High Waist,,,,,,SHEIN Zipper Side Tartan Pleated Skirt,12.0,,,,,
532,swskirt07201111639,,212,1,0,3,0,16,5,15,1,177,55,8,Preppy,Multicolor,Tartan,Mini,Pleated,,,,,"Pleated, Zipper",Summer,"80% Cotton, 20% Polyester",Cotton,Non-Stretch,No,,,High Waist,,,,,,SHEIN Zipper Side Tartan Pleated Skirt,6.99,,,,,
533,swtop02200615788,,1145,10,2,11,3,41,9,75,15,1008,211,15,Sexy,White,Plain,Crop,,Sweetheart,Short Sleeve,Puff Sleeve,Placket,Knot,Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Knot Front Sweetheart Neck Crop Top,13.0,,,,,
534,swtop02200714548,,1145,10,2,11,3,41,9,75,15,1008,211,15,Boho,Black,Plain,Crop,,Sweetheart,Short Sleeve,Puff Sleeve,Placket,"Ruched, Tie Front",Summer,100% Polyester,Polyester,Non-Stretch,No,Slim Fit,,,,,,,,Tie Front Ruched Puff Sleeve Crop Top,13.0,,,,,
535,swdress07201111161,,436,2,1,2,1,5,0,12,8,417,115,9,Elegant,Light Grey,Plain,Midi,Bodycon,Stand Collar,Long Sleeve,Regular Sleeve,,"Button, Rib-Knit, Split Thigh",Spring/Fall,"92% Rayon, 8% Spandex",Rayon,Slight Stretch,No,Slim Fit,,Natural,,,,,,SHEIN Buttoned Split Thigh Side Rib-knit Dress Without Belt,7.49,,No,Pencil,,
536,swdress07200826796,,436,2,1,2,1,0,0,12,8,417,115,17,Elegant,Mint Green,Plain,Midi,Bodycon,Funnel Neck,Long Sleeve,Regular Sleeve,,"Button, Rib-Knit, Split Thigh",Spring/Fall,"92% Rayon, 8% Spandex",Rayon,Slight Stretch,No,Slim Fit,,Natural,,,,,,SHEIN Buttoned Split Thigh Side Rib-knit Dress Without Belt,14.0,,No,Pencil,,
537,swvest07200708442,,3869,10,0,14,1,77,16,193,56,3575,925,4,Casual,White,"Letter, Figure",Crop,Tank,Scoop Neck,,,,Rib-Knit,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Letter and Angel Print Rib-knit Tank Top,4.0,,,,,
538,swvest07200819132,,3869,10,0,14,1,77,16,193,56,3575,925,6,Casual,Black,"Letter, Graphic",Crop,Tank,Round Neck,,,,Rib-Knit,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ribbed Angel Baby Graphic Tank Top,5.0,,,,,
539,swtop04201201496,,0,0,0,0,0,0,0,0,0,0,0,10,Casual,Black,Plain,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,V Neck Cable Knit Sweater Vest,9.0,,,,,
540,swtee02200629235,,1618,2,0,10,2,35,8,97,24,1474,376,15,Casual,Blue,Marble,Regular,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Marble Print Round Neck Fitted Tee,13.0,,,,,
541,swtee07200610757,,10000,0,0,0,0,0,0,0,0,9999,3387,6,Casual,Black,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,"Knot, Drawstring, Ruched, Rib-Knit",Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Drawstring Ruched Front Rib-knit Crop Tee,4.99,,,,,
542,swtee07200710337,,10012,0,0,0,0,0,0,0,0,12,3399,7,Casual,Baby Blue,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,"Knot, Drawstring, Rib-Knit",Spring,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Drawstring Knot Front Rib-knit Top,5.99,,,,,
543,swtee07200710493,,10000,0,0,0,0,0,0,0,0,9999,3387,7,Casual,Lilac Purple,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,"Drawstring, Rib-Knit, Ruched Bust",Spring,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Drawstring Ruched Front Rib-knit Crop Top,5.99,,,,,
544,swtee07200710792,,10000,0,0,0,0,0,0,0,0,9999,3387,7,Casual,"Pastel, Mint Green",Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,"Drawstring, Ruched, Rib-Knit",Spring,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Drawstring Ruched Front Rib-knit Crop Tee,5.99,,,,,
545,swtee07200710111,,10000,0,0,0,0,0,0,0,0,9999,3387,6,Casual,White,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,"Drawstring, Rib-Knit, Ruched Bust",Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Drawstring Ruched Front Rib-knit Crop Top,4.99,,,,,
546,swtee07200710244,,10000,0,0,0,0,0,0,0,0,9999,3387,7,Casual,Redwood,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,"Drawstring, Rib-Knit, Ruched Bust",Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Drawstring Ruched Front Rib-knit Crop Top,5.99,,,,,
547,swtee07200704300,,3410,2,0,3,0,22,7,81,30,3303,1307,6,Casual,Black,Figure,Crop,,Round Neck,Short Sleeve,Drop Shoulder,Pullovers,,Summer,"5% Spandex, 95% Cotton",Cotton,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Fire Print Crop Top,4.99,,,,,
548,swtee07201127765,,3410,2,0,3,0,22,7,81,30,3303,1307,6,Casual,White,Fire,Crop,,Round Neck,Short Sleeve,Drop Shoulder,Pullovers,,Summer,"3% Spandex, 97% Cotton",Cotton,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Fire Print Crop Top,4.99,,,,,
549,swtee07201127770,,3410,2,0,3,0,22,7,81,30,3303,1307,3,Casual,Green,Fire,Crop,,Round Neck,Short Sleeve,Drop Shoulder,Pullovers,,Summer,"3% Spandex, 97% Cotton",Cotton,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Fire Print Crop Top,2.99,,,,,
550,swtee07201202061,,3410,2,0,3,0,22,7,81,30,3303,1307,6,Casual,Black,Fire,Crop,,Round Neck,Short Sleeve,Drop Shoulder,Pullovers,,Summer,"3% Spandex, 97% Cotton",Cotton,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Fire Print Crop Top,4.99,,,,,
551,swskirt07200323727,,2864,18,2,35,6,83,15,175,46,2556,691,12,Boho,Green,Ditsy Floral,Short,Wrap,,,,,"Wrap, Knot, Ruffle Hem, Zipper",Summer,100% Polyester,Polyester,Non-Stretch,No,,,High Waist,,,,,,SHEIN Ditsy Floral Print Tie Side Wrap Skirt,10.0,,,,,
552,swblouse07201118519,,3,0,0,0,0,0,0,0,0,3,0,15,Elegant,Multicolor,All Over Print,Regular,Top,V neck,Long Sleeve,Regular Sleeve,Pullovers,Belted,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Glitter Pattern Belted Wrap Top,13.0,,Yes,,,
