,SKU,Item NamePrice,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Item Name,Price,Hem Shaped,Placket,Belt,Top Type,Arabian Clothing
1187,swdress02201020523,,176,1,0,3,2,10,2,13,2,149,49,19,Casual,Black,"Heart, All Over Print",Short,A Line,Stand Collar,Long Sleeve,Regular Sleeve,,Tie Back,Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Tie Back Heart Print A-Line Dress,16.0,,,,,
1188,swtee07200907796,,427,1,0,2,1,3,1,14,5,410,101,12,Casual,Brown,,Crop,,V neck,Long Sleeve,Regular Sleeve,Pullovers,"Split, Rib-Knit",Spring/Fall,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Stitch Trim Split Hem Tee,9.99,Slit,,,,
1189,swtee07201019509,,427,1,0,2,1,3,1,14,5,410,101,7,Casual,Black,,Crop,,Collar,Long Sleeve,Regular Sleeve,Pullovers,"Split, Rib-Knit",Spring/Fall,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Stitch Trim Split Hem Tee,6.49,Slit,,,,
1190,swtee07201118055,,427,1,0,2,1,3,1,14,5,410,101,7,Casual,Mocha Brown,,Crop,,Collar,Long Sleeve,Regular Sleeve,Pullovers,"Split, Rib-Knit",Spring/Fall,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Stitch Trim Split Hem Tee,5.99,Slit,,,,
1191,swtee07201118589,,427,1,0,2,1,3,1,14,5,410,101,4,Casual,White,,Crop,,Collar,Long Sleeve,Regular Sleeve,Pullovers,"Split, Rib-Knit",Spring/Fall,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Stitch Trim Split Hem Tee,3.99,Slit,,,,
1192,swtee07201120331,,427,1,0,2,1,3,1,14,5,410,101,7,Casual,Army Green,,Crop,,Collar,Long Sleeve,Regular Sleeve,Pullovers,"Split, Rib-Knit",Spring/Fall,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Stitch Trim Split Hem Tee,5.99,Slit,,,,
1193,swtee07201121473,,427,1,0,2,1,427,108,14,5,410,101,7,Casual,Mustard Yellow,,Crop,,Collar,Long Sleeve,Regular Sleeve,Pullovers,"Split, Rib-Knit",Spring/Fall,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Stitch Trim Split Hem Tee,6.49,Asymmetrical,,,,
1194,swblouse04200903454,,442,0,0,1,0,5,1,19,4,417,84,17,Preppy,Chocolate Brown,Plaid,Long,Tunic,Collar,Long Sleeve,Drop Shoulder,Placket,"Button, Button Front",Spring/Fall,"40% Cotton, 60% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Buttoned Plaid Longline Blouse,14.0,,,,,
1195,swblouse04201203932,,442,0,0,1,0,5,1,19,4,417,84,17,Preppy,Blue and White,Plaid,Long,Tunic,Collar,Long Sleeve,Drop Shoulder,Placket,"Button, Button Front",Spring/Fall,"40% Cotton, 60% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Buttoned Plaid Longline Blouse,14.0,,,,,
1196,swblouse04201203456,,442,0,0,1,0,5,1,19,4,417,84,17,Casual,White,Plaid,Long,Tunic,Collar,Long Sleeve,Drop Shoulder,Placket,"Button, Button Front",Spring/Fall,"40% Cotton, 60% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Buttoned Plaid Longline Blouse,14.0,,,,,
1197,swblouse04201203475,,442,0,0,1,0,5,1,19,4,417,84,17,Preppy,Green,Plaid,Long,Tunic,Collar,Long Sleeve,Drop Shoulder,Placket,"Button, Button Front",Spring/Fall,"40% Cotton, 60% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Buttoned Plaid Longline Blouse,14.0,,,,,
1198,swblouse04201203353,,442,0,0,1,0,5,1,19,4,417,84,17,Preppy,Multicolor,Plaid,Long,Tunic,Collar,Long Sleeve,Drop Shoulder,Placket,"Button, Pocket, Button Front",Spring/Fall,"40% Cotton, 60% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Buttoned Plaid Longline Blouse,14.0,,,,,
1199,swblouse04201203681,,442,0,0,1,0,5,1,19,4,417,84,17,Preppy,Black and White,Plaid,Long,Tunic,Collar,Long Sleeve,Drop Shoulder,Placket,"Button, Pocket, Button Front",Spring/Fall,"40% Cotton, 60% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Buttoned Plaid Longline Blouse,14.0,,,,,
1200,swtop04200918355,,5802,19,1,24,6,85,20,180,45,5494,1437,15,Casual,Black,Plain,Regular,,High Neck,Sleeveless,,Pullovers,"Button, High Low",Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Button Side Sweater Vest Without Blouse,13.0,,,,,
1201,swtop04200828757,,5802,19,1,24,6,85,20,180,45,5494,1437,15,Casual,Brown,Plain,Regular,,High Neck,Sleeveless,,Pullovers,Button,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Button Side Sweater Vest Without Blouse,13.0,,,,,
1202,swtop04200918367,,5802,19,1,24,6,85,20,180,45,5494,1437,18,Casual,Grey,Plain,Regular,,High Neck,Sleeveless,,Pullovers,"Button, High Low",Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Button Side Sweater Vest Without Blouse,15.0,,,,,
1203,swtop04200918838,,5802,19,1,24,6,85,20,180,45,5494,1437,13,Casual,Coffee Brown,Plain,Regular,,High Neck,Sleeveless,,Pullovers,"Button, High Low",Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Button Side Sweater Vest Without Blouse,11.49,,,,,
1204,swtop04200918389,,5802,19,1,24,6,85,20,180,45,5494,1437,15,Casual,Camel,Plain,Regular,,High Neck,Sleeveless,,Pullovers,"Button, High Low",Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Button Side Sweater Vest Without Blouse,13.0,,,,,
1205,swtop04201102608,,5802,19,1,24,6,85,20,180,45,5494,1437,18,Casual,Lilac Purple,Plain,Regular,,High Neck,Sleeveless,,Pullovers,"Button, High Low",Spring,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Button Side Sweater Vest Without Blouse,15.0,Asymmetrical,,,,
1206,swskirt07200925431,,580,2,0,5,0,11,5,56,6,506,105,13,Preppy,Black and White,Plaid,Mini,Pleated,,,,,"Pleated, Zipper",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,,,High Waist,,,,,,SHEIN Zipper Side Plaid Pleated Skirt,11.0,,,,,
1207,swdress23201223645,,2856,7,1,15,5,48,11,120,39,2668,664,15,Boho,Red,"Floral, All Over Print",Midi,A Line,V neck,Short Sleeve,Regular Sleeve,,"Wrap, Shirred",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Allover Floral Shirred Wrap Dress,13.0,Flared,,,,
1208,swdress01200629076,,2856,7,1,15,5,48,11,120,39,2668,664,15,Boho,Navy Blue,Ditsy Floral,Knee Length,A Line,V neck,Short Sleeve,Regular Sleeve,,Wrap,Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Surplice Front Ditsy Floral A-line Dress,13.0,Flared,,,,
1209,swdress01200902668,,2856,7,1,15,5,48,11,120,39,2668,664,15,Boho,Multicolor,Ditsy Floral,Midi,A Line,V neck,Short Sleeve,Batwing Sleeve,,"Wrap, Shirred",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Shirred Waist Surplice Front Ditsy Floral A-line Dress,13.0,Flared,,,,
1210,swdress23201126480,,2856,7,1,15,5,48,11,120,39,2668,664,15,Boho,Dusty Pink,"Floral, All Over Print",Midi,A Line,V neck,Short Sleeve,Regular Sleeve,,"Wrap, Shirred",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Allover Floral Shirred Wrap A-line Dress,13.0,Flared,,,,
1211,swdress23201126570,,2856,7,1,15,5,48,11,120,39,2668,664,15,Boho,Mustard Yellow,"Floral, All Over Print",Midi,A Line,V neck,Short Sleeve,Regular Sleeve,,"Wrap, Shirred",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Allover Floral Shirred Wrap Dress,13.0,Flared,,,,
1212,swdress23201223969,,2856,7,1,15,5,48,11,120,39,2668,664,15,Boho,"Pastel, Mint Green","Floral, All Over Print",Midi,A Line,V neck,Short Sleeve,Regular Sleeve,,"Wrap, Shirred",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Allover Floral Shirred Wrap Dress,13.0,Flared,,,,
1213,swtee07201012273,,765,1,1,1,1,12,1,765,8,712,188,4,Casual,Black,Plain,Crop,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,Tie Back,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Tie Back Rib-knit Crop Tee,3.99,,,No,,
1214,swblouse23201008695,,246,2,0,2,2,3,1,14,0,225,46,17,Casual,Black and White,Houndstooth,Long,Tunic,Collar,Long Sleeve,Drop Shoulder,Placket,"Belted, Button, Button Front",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Color Block Houndstooth Belted Blouse,14.0,,,Yes,,
1215,swblouse23201107857,,246,2,0,2,2,3,1,14,0,225,46,17,Casual,Black,Houndstooth,Long,Tunic,Collar,Long Sleeve,Drop Shoulder,Placket,"Belted, Button, Button Front",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Color Block Houndstooth Belted Blouse,14.0,,,Yes,,
1216,swtee07201230027,,0,0,0,0,0,0,0,0,0,0,0,4,Sexy,Multicolor,Colorblock,Crop,,Round Neck,Short Sleeve,Raglan Sleeve,Pullovers,"Backless, Lettuce Trim, Tie Back, Rib-Knit",Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Trim Tie Back Colorblock Tee,3.99,,,,,
1217,swtee07201013856,,985,2,0,14,3,37,13,81,16,852,195,6,Casual,Chocolate Brown,Plain,Crop,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,"Tie Back, Rib-Knit",Spring/Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Tie Back Rib-knit Top,4.99,,,,,
1218,swtee07200909828,,985,2,0,14,3,37,13,81,16,852,195,6,Casual,Grey,Plain,Crop,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,"Tie Back, Rib-Knit",Spring/Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Tie Back Rib-knit Top,4.99,,,,,
1219,swtee07201013706,,985,2,0,14,3,37,13,81,16,852,195,4,Sexy,Apricot,Plain,Crop,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,"Tie Back, Rib-Knit",Spring/Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Tie Back Rib-knit Top,3.99,,,,,
1220,swtee07201013210,,985,2,0,14,3,37,13,81,16,852,195,4,Casual,Black,Plain,Crop,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,"Tie Back, Rib-Knit",Spring/Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Tie Back Rib-knit Top,3.99,,,,,
1221,swskirt07200619032,,7276,45,9,94,28,308,101,530,173,6300,2225,4,Casual,Black,Plaid,Mini,Straight,,,,,Split,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,,,Natural,,,,,,SHEIN Split Hem Plaid Skirt,4.0,,,,,
1222,swskirt07201224423,,7276,45,9,94,28,308,101,530,173,6300,2225,4,Casual,Baby Blue,Plaid,Mini,Straight,,,,,Split,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,,,High Waist,,,,,,SHEIN Split Hem Plaid Skirt,4.0,,,,,
1223,swskirt07201224765,,7276,45,9,94,28,308,101,530,173,6300,2225,4,Casual,"Pastel, Lilac Purple",Plaid,Mini,Straight,,,,,Split,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,,,High Waist,,,,,,SHEIN Split Hem Plaid Skirt,4.0,,,,,
1224,swdress23201020280,,407,3,0,2,0,8,2,16,4,381,58,17,Casual,Black,Chain Print,Short,Tunic,Round Neck,Long Sleeve,Flounce Sleeve,,Ruffle,Spring/Summer,"5% Spandex, 60% Cotton, 35% Polyester",Cotton,Slight Stretch,No,Regular Fit,,,,,,,,Chain Print Flounce Sleeve Dress,14.0,Straight,,,,
1225,swdress23201118707,,407,3,0,2,0,8,2,16,4,381,58,10,Casual,Army Green,"Colorblock, Chain Print",Short,Tee,Round Neck,Long Sleeve,Flounce Sleeve,,Ruffle,Spring/Summer,"5% Spandex, 60% Cotton, 35% Polyester",Cotton,Slight Stretch,No,Regular Fit,,,,,,,,Chain Print Flounce Sleeve Dress,9.0,Straight,,,,
1226,swdress23201118774,,407,3,0,2,0,8,2,16,4,381,58,12,Casual,Brown,Chain Print,Short,Tunic,Round Neck,Long Sleeve,Flounce Sleeve,,Ruffle,Spring/Summer,"5% Spandex, 60% Cotton, 35% Polyester",Cotton,Slight Stretch,No,Regular Fit,,,,,,,,Chain Print Flounce Sleeve Dress,10.0,Straight,,,,
1227,swdress07201020269,,45,0,0,0,0,2,1,1,0,43,6,17,Boho,Multicolor,Floral,Midi,A Line,Stand Collar,Long Sleeve,Flounce Sleeve,,Shirred,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Mock Neck Shirred Detail Floral Dress,14.0,Flared,,,,
1228,swsweatsh23201012383,,41,0,0,0,0,3,2,5,3,34,6,12,Casual,White,Plain,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,,Winter,100% Polyester,Shearling,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Solid Teddy Hoodie,9.99,,,,,
1229,swtee07200912834,,537,5,0,3,0,15,3,45,14,469,139,6,Casual,Khaki,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Placket,"Lettuce Trim, Rib-Knit, Button Front",Spring/Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Trim Rib-knit Tee,4.99,,,,,
1230,swtee07201208316,,537,5,0,3,0,15,3,45,14,469,139,6,Casual,Mint Green,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Placket,"Lettuce Trim, Rib-Knit, Button Front",Spring/Summer,"4% Spandex, 96% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Trim Rib-knit Tee,4.99,,,,,
1231,swtee07201208972,,537,5,0,3,0,15,3,45,14,469,139,6,Casual,White,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Placket,"Lettuce Trim, Rib-Knit, Button Front",Spring/Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Trim Rib-knit Tee,4.99,,,,,
1232,swtee07201208409,,537,5,0,3,0,15,3,45,14,469,139,6,Casual,Black,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Placket,"Lettuce Trim, Rib-Knit, Button Front",Spring/Summer,"4% Spandex, 96% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Trim Rib-knit Tee,4.99,,,,,
1233,swouter23200930507,,282,4,1,6,2,9,2,15,3,249,37,27,Casual,Beige,Plain,Knee Length,Teddy,Lapel,Long Sleeve,Regular Sleeve,,Button Front,Winter,100% Polyester,Shearling,Non-Stretch,No,Regular Fit,,,,Yes,,,,Lapel Collar Flap Detail Teddy Coat,23.0,,Single Breasted,,,
1234,swouter23201110261,,282,4,1,6,2,9,2,15,3,249,37,23,Casual,Dark Green,Plain,Knee Length,Teddy,Lapel,Long Sleeve,Regular Sleeve,,Button Front,Winter,100% Polyester,Shearling,Non-Stretch,No,Regular Fit,,,,Yes,,,,Lapel Collar Flap Detail Teddy Coat,19.0,,Single Breasted,,,
1235,swsweatsh04200826612,,3134,7,0,20,3,78,21,153,36,2876,691,21,Casual,Coffee Brown,Colorblock,Regular,Half Placket,Collar,Long Sleeve,Drop Shoulder,,Zipper,Spring/Fall,"50% Cotton, 50% Polyester",Cotton,Slight Stretch,No,Oversized,,,,,,,,Half Zip Color Block Texture Sweatshirt,17.99,,,,,
1236,swsweatsh04200723897,,3134,7,0,20,3,78,21,153,36,2876,691,21,Casual,Multicolor,Colorblock,Regular,Half Placket,Collar,Long Sleeve,Drop Shoulder,,Zipper,Spring/Fall,"50% Cotton, 50% Polyester",Cotton,Slight Stretch,No,Oversized,,,,,,,,Drop Shoulder Two Tone Textured Half Placket Pullover,17.99,,,,,
1237,swsweatsh04200826347,,3134,7,0,20,3,78,21,153,36,2876,691,21,Casual,Blue,Colorblock,Regular,Half Placket,Collar,Long Sleeve,Drop Shoulder,,Zipper,Spring/Fall,"50% Cotton, 50% Polyester",Cotton,Slight Stretch,No,Oversized,,,,,,,,Half Zip Color Block Texture Sweatshirt,17.99,,,,,
1238,swsweatsh04200826344,,3134,7,0,20,3,78,21,153,36,2876,691,21,Casual,Black,Colorblock,Regular,Half Placket,Collar,Long Sleeve,Drop Shoulder,,Zipper,Spring/Fall,"50% Cotton, 50% Polyester",Cotton,Slight Stretch,No,Oversized,,,,,,,,Half Zip Color Block Texture Sweatshirt,17.99,,,,,
1239,swsweatsh04201012168,,3134,7,0,20,3,78,21,153,36,2876,691,21,Casual,Navy Blue,Colorblock,Regular,Half Placket,Collar,Long Sleeve,Drop Shoulder,,Zipper,Spring/Fall,"50% Cotton, 50% Polyester",Cotton,Slight Stretch,No,Oversized,,,,,,,,Drop Shoulder Two Tone Textured Half Placket Pullover,17.99,,,,,
1240,swouter02200918160,,2922,8,2,11,6,52,16,74,33,2777,1011,44,Casual,Black,Plain,Regular,Puffer,Collar,Long Sleeve,Regular Sleeve,,Button Front,Winter,"40% Polyester, 60% PU Leather",PU Leather,Non-Stretch,No,Regular Fit,,,,,,,,Button Up PU Leather Puffer Coat,37.0,,Single Breasted,,,
1241,swouter02200827027,,2922,8,2,11,6,52,16,74,33,2777,1011,44,Casual,Beige,Plain,Regular,Puffer,Collar,Long Sleeve,Regular Sleeve,,"Pocket, Button Front",Winter,"40% Polyester, 60% PU Leather",PU Leather,Non-Stretch,No,Regular Fit,,,,,,,,Solid Button Through PU Leather Puffer Coat,37.0,,Single Breasted,No,,
1242,swpants07200730574,,2389,14,2,33,5,98,21,175,43,1,508,10,Elegant,Multicolor,Leopard,Long,Flare Leg,,,,,,Spring/Summer/Fall,"7% Spandex, 93% Polyester",Polyester,High Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,SHEIN Leopard Print Flare Leg Pants,9.0,,,,,
1243,swpants23200826184,,947,35,4,26,2,62,12,92,11,732,115,19,Casual,Rose Red,Plain,Long,Straight Leg,,,,,Zipper,Fall/Winter,"35% Cotton, 65% Polyester",Corduroy,Slight Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,Zip Side Cord Pants,16.0,,,,,
1244,swpants04200828122,,331,331,74,6,1,22,5,24,6,278,61,25,,Medium Wash,Plain,Long,Straight Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,High-Waisted Straight Jeans,21.0,,,,,
1245,swtop07200930420,,303,3,1,1,0,11,3,14,4,275,46,9,Sexy,Black,Plain,Crop,,Deep V Neck,Long Sleeve,Regular Sleeve,Placket,"Contrast Lace, Wrap, Tie Front",Spring/Fall,"92% Rayon, 8% Spandex",Rayon,High Stretch,No,Slim Fit,,,,,,,,SHEIN Lace Trim Wrap Tie Side Crop Top,8.0,,,,,
1246,swtop07201117917,,303,3,1,1,0,11,3,14,4,275,46,8,Sexy,White,Plain,Crop,,Deep V Neck,Long Sleeve,Regular Sleeve,Placket,"Contrast Lace, Wrap, Tie Front",Spring/Fall,"94% Rayon, 6% Spandex",Rayon,High Stretch,No,Slim Fit,,,,,,,,SHEIN Lace Trim Wrap Tie Side Crop Top,7.0,,,,,
1247,swdress07201012160,,338,3,1,3,0,19,4,24,7,289,86,13,Casual,White,Plain,Short,Tee,Funnel Neck,Long Sleeve,Bishop Sleeve,,Rib-Knit,Spring/Fall,"20% Rayon, 5% Spandex, 75% Polyester",Polyester,Slight Stretch,No,Loose,,Natural,,,,,,SHEIN Rolled Neck Lantern Sleeve Tee Dress Without Belt,11.0,Straight,,,,
1248,swdress07200918115,,338,3,1,3,0,19,4,24,7,289,86,15,Elegant,Mocha Brown,Plain,Short,Fitted,Funnel Neck,Long Sleeve,Bishop Sleeve,,Rib-Knit,Spring/Fall,"20% Rayon, 5% Spandex, 75% Polyester",Polyester,Slight Stretch,No,Regular Fit,,Natural,,,,,,SHEIN Rolled Neck Lantern Sleeve Tee Dress Without Belt,13.0,Pencil,,No,,
1249,swsweater04200909607,,423,2,2,1,1,8,4,21,6,391,101,21,Casual,Multicolor,Graphic,Short,,Stand Collar,Long Sleeve,Regular Sleeve,,,Fall/Winter,100% Acrylic,Acrylic,Non-Stretch,No,Regular Fit,,Natural,,,,,,Mock-neck Graphic Pattern Longline Sweater Without Belt,18.0,Straight,,No,,
1250,swdress04201105836,,423,2,2,1,1,8,4,21,6,391,101,10,Casual,Multicolor,Graphic,Short,,Stand Collar,Long Sleeve,Regular Sleeve,,,Fall/Winter,100% Acrylic,Acrylic,Non-Stretch,No,Regular Fit,,Natural,,,,,,Mock-neck Graphic Pattern Longline Sweater Without Belt,8.49,Straight,,No,,
1251,swdress04201105255,,423,2,2,1,1,8,4,21,6,391,101,10,Casual,Red and White,Graphic,Short,,Stand Collar,Long Sleeve,Regular Sleeve,,,Fall/Winter,100% Acrylic,Acrylic,Non-Stretch,No,Regular Fit,,Natural,,,,,,Graphic Pattern Sweater Dress Without Belt,8.49,Straight,,,,
1252,swdress04201112625,,423,2,2,1,1,8,4,21,6,391,101,15,Casual,Pink,Graphic,Short,,Stand Collar,Long Sleeve,Drop Shoulder,,,Fall/Winter,100% Acrylic,Acrylic,Non-Stretch,No,Regular Fit,,Natural,,,,,,Mock-neck Graphic Pattern Longline Sweater Without Belt,12.49,Straight,,,,
1253,swdress04201112821,,423,2,2,1,1,8,4,21,6,391,101,12,Casual,Red and White,Graphic,Short,,Stand Collar,Long Sleeve,Regular Sleeve,,,Fall/Winter,100% Acrylic,Acrylic,Non-Stretch,No,Regular Fit,,Natural,,,,,,Mock-neck Graphic Pattern Sweater Dress,9.99,Straight,,,,
1254,swtwop44200915266,,73,0,0,0,0,1,1,3,0,69,10,24,Casual,Grey,,,,V neck,Long Sleeve,Regular Sleeve,,"Belted, Split",Spring/Fall,"25% Spandex, 5% Viscose, 70% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,Leggings,Space Dye Belted Tee & Leggings,20.0,,,Yes,Tunic,
1255,swouter44200909092,,507,0,0,3,1,14,2,28,10,463,103,25,Preppy,Multicolor,Plaid,Knee Length,Overcoat,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Split, Button Front",Spring/Fall,100% Polyester,Wool-Mix Fabric,Non-Stretch,No,Oversized,,,,,,,,Buffalo Plaid Button Through Overcoat,21.0,,Single Breasted,,,
1256,swskirt44200907241,,550,6,0,7,0,17,1,29,3,491,108,17,Casual,Black,Plain,Long,Asymmetrical,,,,,"Ribbon, Grommet Eyelet",Spring/Summer/Fall,"90% Polyester, 10% PU Leather",Polyester,Slight Stretch,No,,,High Waist,,,,,,Contrast PU Buckle Tape Asymmetrical Skirt,14.0,,,,,
1257,swpants04200831186,,716,2,0,7,0,12,1,51,11,644,181,15,,Multicolor,"Colorblock, Gingham",Long,,,,,,"Chain, Pocket",All,"95% Polyester, 5% Cotton",Cotton Blends,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,Chain Detail Color Block Gingham Pants,13.0,,,,,
1258,swpants04201028180,,716,2,0,7,0,12,1,51,11,644,181,15,,Multicolor,"Colorblock, Gingham",Long,,,,,,"Chain, Pocket",All,"95% Polyester, 5% Cotton",Cotton Blends,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,Chain Detail Gingham Sweatpants,13.0,,,,,
1259,swouter07200825418,,339,5,1,5,1,14,7,17,6,301,76,27,Elegant,Camel,Plain,Midi,Overcoat,Lapel,Long Sleeve,Bishop Sleeve,,"Belted, Pocket, Button Front",Fall/Winter,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Notched Collar Single Breasted Belted Overcoat,23.0,,Single Breasted,Yes,,
1260,swouter07201013827,,339,5,1,5,1,14,7,17,6,301,76,30,Elegant,Black,Plain,Midi,Overcoat,Lapel,Long Sleeve,Bishop Sleeve,,"Belted, Pocket, Button Front",Fall/Winter,100% Polyester,Wool-Mix Fabric,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Single Breasted Belted Overcoat,25.49,,Single Breasted,Yes,,
1261,swouter44200827886,,160,2,0,5,0,8,0,7,3,138,34,34,Casual,Dusty Pink,Plain,Knee Length,Teddy,Hooded,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Winter,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Single Breasted Dual Pocket Hooded Teddy Coat,28.0,,Single Breasted,,,
1262,swouter04201103226,,11,0,0,0,0,2,0,0,0,9,1,10,Casual,Multicolor,Colorblock,Regular,Cardigan,V neck,Long Sleeve,Drop Shoulder,,Button Front,Spring,100% Acrylic,Acrylic,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Button Front Cardigan,8.99,,,,,
1263,swtop23201126024,,0,0,0,0,0,0,0,0,0,0,0,12,Casual,Blue,Striped,Crop,,V neck,Sleeveless,,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Striped Pattern Crop Sweater Vest,10.0,,,,,
1264,swtwop44200901295,,400,3,0,1,0,9,1,16,3,371,75,25,Sporty,Grey,Letter,,,Hooded,Long Sleeve,Regular Sleeve,,"Drawstring, Zipper",Spring/Summer,"5% Spandex, 30% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,Track Shorts,3pack Letter Graphic Bandeau & Zip Up Hoodie & Track Shorts,21.0,,,,Sweatshirt,
1265,swblouse23201012570,,615,1,1,0,0,6,0,10,3,601,194,19,Elegant,White,Plain,Regular,Top,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,"Ruffle, Scallop, Zipper",Spring/Summer,"80% Cotton, 20% Polyester",Lace,Non-Stretch,No,Regular Fit,,,,No,,,,Lace Overlay Ruffle Trim Blouse,16.0,,,,,
