,SKU,Item NamePrice,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Item Name,Price,Placket,Belt,Hem Shaped,Top Type,Arabian Clothing
671,swtee07201204567,,144,2,0,2,1,3,0,13,4,124,33,3,Casual,"Pastel, Baby Blue",Plain,Crop,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Rib-Knit",Spring/Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Seam Front Rib-knit Crop Tee,2.99,,,,,
672,swsweatsh07200907286,,500,1,1,4,1,21,4,59,11,415,113,21,Casual,Black,"Letter, Figure",Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,Drawstring,Spring/Fall,100% Cotton,Cotton,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Letter & Figure Print Drawstring Hoodie,17.99,,,,,
673,swdress23200716403,,10000,0,0,0,0,0,0,0,0,9999,6060,10,Casual,Black,Plain,Long,Dress,Round Neck,Long Sleeve,Regular Sleeve,,,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,,,,,,,,,Round Neck Solid Sweatshirt Dress,8.99,,,,,
674,swdress07200826613,,2598,15,4,14,1,39,4,106,28,2424,704,15,Basics,Black,Plain,Knee Length,Bodycon,Round Neck,Long Sleeve,Regular Sleeve,,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,Natural,,,,,,SHEIN BASICS Solid Bodycon Midi Dress,13.0,,,Pencil,,
675,swouter07201015430,,277,2,1,1,1,4,0,9,2,262,55,18,Casual,Dark Grey,Plain,Short,Other,Collar,Long Sleeve,Drop Shoulder,,"Belted, Pocket, Button Front",Fall/Winter,"15% Nylon, 85% Polyester",Corduroy,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Flap Pocket Front Self Belted Cord Coat,14.99,Single Breasted,Yes,,,
676,swouter07201009011,,129,1,0,1,0,2,0,5,0,120,31,26,Elegant,Rust Brown,Plain,Long,Overcoat,Lapel,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Fall/Winter,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Notched Collar Pocket Front Overcoat,27.0,Single Breasted,,,,
677,swtee07200702980,,8657,45,14,71,14,177,44,411,119,7953,2307,6,Casual,Lime Green,Plain,Crop,,V neck,Cap Sleeve,Regular Sleeve,Pullovers,"Cut Out, Lettuce Trim, Rib-Knit, Tie Front",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Trim Tie Front Rib-knit Peekaboo Top,4.99,,,,,
678,swjumpsui07201104565,,292,6,1,2,0,9,3,9,0,266,44,26,Glamorous,Black,Plain,Long,Other,Notched,Long Sleeve,Regular Sleeve,,"Contrast Mesh, Sheer, Zipper, Button Front",All,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Notch Neck Mesh Panel Pearl Detail Corset Jumpsuit With Skirt,22.0,,,,,Yes
679,swbodysui07201112689,,334,7,1,10,1,20,8,22,6,275,79,3,Sexy,Chocolate Brown,Plain,,Cami,Spaghetti Strap,Sleeveless,,,,Summer,"5% Spandex, 95% Polyester",Metallic,Slight Stretch,No,Skinny,,High Waist,,,,,,SHEIN High Cut Metallic Bodysuit,2.99,,,,,
680,swdress44200521861,,5635,33,9,28,12,151,50,303,118,5121,1972,19,Sexy,Multicolor,Tie Dye,Long,Cami,Spaghetti Strap,Sleeveless,,,Split Thigh,Summer,"5% Spandex, 95% Polyester",Satin,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Tie Dye Split Thigh Satin Cami Dress,16.0,,,Slit,,
681,swskirt07201204347,,52,0,0,0,0,2,0,6,0,44,6,4,Elegant,Multicolor,Leopard,Mini,Bodycon,,,,,Contrast Lace,Summer,"7% Spandex, 93% Polyester",Polyester,Slight Stretch,No,,,High Waist,,,,,,SHEIN Contrast Lace Hem Leopard Skirt,4.0,,,,,
682,swjacket07201012075,,1,0,0,0,0,0,0,0,0,1,0,25,Casual,White,Letter,Crop,Padded ,Collar,Long Sleeve,Regular Sleeve,,"Drawstring, Zipper",Winter,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,Yes,,,,SHEIN Letter Graphic Drawstring Hem Padded Jacket,21.0,Zipper,,,,
683,swvest44201107361,,1482,3,0,8,1,38,15,49,15,1384,458,6,Elegant,Dark Green,Plain,Crop,Cami,Spaghetti Strap,,,,,Summer,100% Polyester,Satin,Non-Stretch,No,Regular Fit,,,,,,,,Solid Satin Cami Top,5.0,,,,,
684,swouter01200831384,,1546,13,4,18,1,58,13,106,27,1351,328,20,Casual,Black,Plain,Short,Teddy,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Zipper",Winter,"65% Cotton, 35% Polyester",Flannel,Slight Stretch,No,Regular Fit,,,,,,,,Zip Up Drawstring Hooded Teddy Coat,17.0,Zipper,,,,
685,swsweatsh07201110202,,14,0,0,1,0,0,0,0,0,13,1,7,Casual,Beige,"Chevron, Leopard",Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Winter,100% Polyester,Shearling,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Chevron Leopard Panel Teddy Pullover,6.49,,,,,
686,swshorts01200515583,,10000,0,0,200,49,546,112,855,218,8399,2071,14,,Black,Fire,,Straight Leg,,,,,"Embroidery, Raw Hem",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Button Fly,High Waist,,,,,,Raw Hem Embroidery Denim Shorts,12.0,,,,,
687,swdress25201114384,,1,0,0,0,0,0,0,0,0,1,0,7,Elegant,Black and White,"Heart, All Over Print",Short,A Line,V neck,Long Sleeve,Regular Sleeve,,Ruffle,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Allover Heart Print Ruffle Trim Dress,5.99,,,Flared,,
688,swblouse04201126440,,1187,4,0,6,1,21,4,44,17,1112,392,7,Elegant,Multicolor,Floral,Crop,Top,Deep V Neck,Long Sleeve,Flounce Sleeve,Placket,"Ruffle, Knot, Wrap",Spring/Summer,"3% Spandex, 97% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Floral Print Bell Sleeve Tie Side Wrap Top,6.0,,,,,
689,swdress07201225216,,15,0,0,0,0,1,0,1,0,15,0,7,Boho,Multicolor,Floral,Short,Cami,Spaghetti Strap,Sleeveless,,,,Summer,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,Natural,,,,,,SHEIN Floral Cami Dress,6.0,,,Flared,,
690,swpants00201014357,,0,0,0,0,0,0,0,0,0,0,0,20,,Medium Wash,Plain,Long,Skinny,,,,,"Ripped, Pocket",,"2% Spandex, 85% Cotton, 13% Polyester",Denim,High Stretch,No,Skinny,Zipper Fly,High Waist,,,,,,Ripped Skinny Jeans,17.0,,,,,
691,swvest07201114603,,268,0,0,5,1,8,1,13,1,242,47,3,Casual,Black,Leopard,Crop,Cami,Spaghetti Strap,,,,"Lettuce Trim, Rib-Knit",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Contrast Leopard Binding Lettuce Trim Cami Top,3.0,,,,,
692,swshorts07201223590,,9,0,0,0,0,0,0,1,0,8,0,4,Casual,Mauve Purple,Plain,,Straight Leg,,,,,,Summer,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Skinny,Elastic Waist,High Waist,,,,,,SHEIN Waffle Knit Solid Shorts,4.0,,,,,
693,swtop23201218231,,2,0,0,0,0,0,0,0,0,2,0,14,Casual,Black,"Geometric, Striped",Crop,,V neck,Sleeveless,,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Argyle Pattern Striped Trim Sweater Vest,12.0,,,,,
694,swvest07200508938,,6234,50,8,78,28,195,56,292,94,5619,2056,9,Casual,Chocolate Brown,Plain,Regular,Tank,Square Neck,,,,Zipper,Fall/Winter,"50% PU Leather, 50% Cotton",PU Leather,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Square Neck Zipper Back PU Tank Top,8.0,,,,,
695,swdress07200521895,,800,7,1,10,1,28,9,56,15,700,230,19,Boho,Multicolor,"Floral, All Over Print",Short,Fitted,"Sweetheart, Tie Neck",Cap Sleeve,Puff Sleeve,,"Frill, Knot, Zipper, Ruched Bust",Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,High Waist,,Yes,,,,SHEIN Sweetheart Neck Ruched Bust Puff Sleeve Floral Dress,16.0,,,Straight,,
696,swpants01200703241,,5831,32,4,56,9,194,33,422,80,5127,1201,17,,Black,Animal,Cropped,,,,,,,All,"65% Polyester, 35% Cotton",Polyester,Slight Stretch,No,Regular Fit,Elastic Waist,Natural,,,,,,Dragon Graphic Tapered Sweatpants,14.0,,,,,
697,swouter04201104394,,13,0,0,0,0,0,0,0,0,14,1,9,Casual,Black and White,Houndstooth,Regular,Cardigan,V neck,Sleeveless,,,Button Front,Spring/Fall,100% Acrylic,Acrylic,Non-Stretch,No,Regular Fit,,,,,,,,Button Front Houndstooth Pattern Cardigan,7.49,,,,,
698,swtee07200527299,,2190,4,0,10,2,37,10,86,27,1,542,4,Casual,Multicolor,Ditsy Floral,Crop,,V neck,Cap Sleeve,Regular Sleeve,Pullovers,"Drawstring, Lettuce Trim",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Drawstring Front Ditsy Floral Top,3.99,,,,,
699,swtop04201116691,,5,0,0,0,0,0,0,0,0,5,0,6,Casual,Black,Plain,Crop,,Strapless,Sleeveless,,Placket,"Lace Up, Grommet Eyelet",Summer,"10% Spandex, 90% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,Garment Eyelet Lace Up Corset Without Dress,5.0,,,,,
700,swpants04201117995,,5,0,0,1,0,0,0,0,0,4,1,17,Preppy,Multicolor,Plaid,Long,Wide Leg,,,,,"Button, Pocket, Zipper",Spring/Summer/Fall,"70% Cotton, 30% Polyester",Cotton,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,Button Waist Slant Pocket Tartan Wide Leg Pants,14.0,,,,,
701,swshorts04200617211,,7315,60,15,104,27,299,66,2,125,1,1507,12,Casual,White,Plain,,Wide Leg,,,,,"Pocket, Shirred",Summer,"65% Cotton, 35% Polyester",Cotton,Non-Stretch,No,Loose,Elastic Waist,High Waist,,,,,,Elastic Waist Wide Leg Shorts,10.0,,,,,
702,swtee07201105658,,183,0,0,2,0,2,0,6,0,174,33,9,Casual,Multicolor,Leopard,Regular,,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,Rib-Knit,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Leopard Drop Shoulder Rib-knit Tee,7.99,,,,,
703,swvest07201215519,,5,0,0,0,0,0,0,0,0,5,0,4,Sexy,Multicolor,Leopard,Crop,Cami,Spaghetti Strap,,,,Lace Up,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Leopard Lace Up Back Cami Top,4.0,,,Asymmetrical,,
704,swblouse23201030592,,6872,24,4,38,9,136,28,341,89,6333,1744,14,Casual,Navy Blue,Plain,Regular,Top,Notched,Long Sleeve,Regular Sleeve,Pullovers,Pleated,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Notched Neck Pleated Decoration Blouse,12.0,,,,,
705,swdress23201107581,,325,3,0,1,0,7,1,14,3,301,103,18,Elegant,Black,Polka Dot,Short,A Line,Stand Collar,Long Sleeve,Flounce Sleeve,,"Ruffle, Tiered Layer, Frill, Shirred",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,Flounce Sleeve Shirred Detail Polka-dot Print Dress,15.0,,,Flared,,
706,swskirt04201111626,,12,0,0,0,0,0,0,0,0,12,0,10,Boho,Multicolor,Floral,Short,Asymmetrical,,,,,"Knot, Drawstring, Ruched, Ruffle Hem, Zipper",Summer,100% Polyester,Polyester,Non-Stretch,No,,,High Waist,,,,,,Drawstring Knot Front Ruffle Hem Floral Skirt,9.0,,,,,
707,swdress07201226542,,1,0,0,0,0,0,0,0,0,2,0,9,Boho,Navy Blue,Floral,Short,A Line,Stand Collar,Sleeveless,,,Tie Back,Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,Natural,,,,,,SHEIN Floral Print Halter Dress,8.0,,,Straight,,
708,swvest07201128578,,207,0,0,0,0,7,1,9,1,191,41,4,Casual,Multicolor,"Animal, Fire",Crop,Tank,Round Neck,,,,,Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Chinese Dragon Print Tank Top,4.0,,,,,
709,swskirt01200609900,,10000,95,18,146,42,453,125,711,216,8595,3008,14,,Black,Plain,Mini,A Line,,,,,Button Front,,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,,,High Waist,,,,,,Button Front Mini A-line Denim Skirt,12.0,,,,,
710,swvest07201130499,,76,0,0,0,0,1,0,3,0,74,10,4,Casual,Multicolor,"Plain, Tie Dye",Crop,Tank,Straps,,,,Rib-Knit,Summer,"4% Spandex, 96% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Tie Dye Tank Top,4.0,,,,,
711,swtee07201012094,,427,3,1,4,2,8,2,26,7,387,128,4,Casual,Black,,Crop,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,"Rib-Knit, Contrast Binding",Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Contrast Tipping Rib-knit Crop Top,3.49,,,,,
712,swtee04200622923,,10000,0,0,0,0,0,0,0,0,9999,5366,12,Casual,White,"Letter, Animal",Long,,Round Neck,Short Sleeve,Drop Shoulder,Pullovers,,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,Letter & Butterfly Graphic Longline Tee,9.99,,,,,
713,swtee07201123810,,822,5,0,5,0,23,3,37,3,754,158,4,Sexy,Black,Plain,Crop,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"6% Rayon, 33% Spandex, 61% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN One Shoulder Ribbed Crop Top,3.99,,,,,
714,swvest23200922475,,265,2,0,2,1,7,2,15,3,239,34,8,Elegant,Black,Plain,Regular,Tank,V neck,,,,Contrast Lace,Summer,100% Polyester,Satin,Non-Stretch,No,Regular Fit,,,,,,,,Eyelash Lace Trim Satin Top,7.0,,,,,
715,swtop07201119798,,60,0,0,0,0,1,0,2,0,57,1,4,Sexy,Black,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Contrast Mesh, Sheer",Summer,"8% Spandex, 92% Nylon",Mesh,Slight Stretch,Yes,Slim Fit,,,,,,,,SHEIN Mock-neck Super Crop Mesh Top,4.0,,,,,
716,swblouse02201209149,,10,0,0,0,0,0,0,1,0,9,0,18,Elegant,Multicolor,All Over Print,Regular,Top,Notched,Long Sleeve,Raglan Sleeve,Pullovers,Frill,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,All Over Print Notched Neck Raglan Sleeve Blouse,15.0,,,,,
717,swtwop07200608135,,1166,8,0,9,0,20,4,64,18,1066,465,20,Boho,Burgundy,All Over Print,,,Off the Shoulder,Short Sleeve,,,"Ruched, Frill, Ruffle Hem, Drawstring, Shirred, Paper Bag Waist",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,Skirt,SHEIN All Over Print Knotted Bardot Top & Skirt Set,17.0,,,,Women Tops,
718,swdress07201119979,,9,0,0,0,0,0,0,0,0,9,2,13,Elegant,Black,Plain,Short,A Line,Stand Collar,Long Sleeve,Bishop Sleeve,,"Sheer, Frill, Button",Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,High Waist,,Yes,,,,SHEIN Frilled Neck Swiss Dot Dress,11.0,,,Flared,,
719,swblouse44201203115,,0,0,0,0,0,0,0,0,0,0,0,12,Boho,Multicolor,"Floral, All Over Print",Regular,Peplum,Deep V Neck,Long Sleeve,Flounce Sleeve,Pullovers,"Ruffle, Ruffle Hem, Wrap",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Allover Floral Smock Blouse,10.0,,,,,
720,swvest07200608082,,10000,0,0,0,0,0,0,0,0,9999,4868,4,Casual,Black and White,Tie Dye,Crop,Tank,Square Neck,,,,Rib-Knit,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Rib-knit Tie Dye Crop Tank Top,4.0,,,,,
721,swvest07201021769,,568,7,0,4,0,8,3,35,3,514,82,6,Elegant,White,Plain,Crop,Cami,Spaghetti Strap,,,,Zipper,Summer,100% Polyester,Lace,Slight Stretch,Yes,Slim Fit,,,,,,,,SHEIN Lace Crop Bralette Top,5.0,,,,,
722,swtee07200526957,,10000,0,0,0,0,0,0,0,0,9999,3299,6,Casual,White,Plain,Crop,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,Drawstring,Summer,"95% Rayon, 5% Spandex",Rayon,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Drawstring Side Solid Tee,4.99,,,,,
723,swouter02200828380,,1761,5,1,10,2,27,5,106,27,1613,409,29,Casual,Multicolor,Gingham,Regular,Overcoat,Collar,Long Sleeve,Regular Sleeve,,"Pocket, Button Front",Fall/Winter,100% Polyester,Wool-Mix Fabric,Non-Stretch,No,Regular Fit,,,,,,,,Buffalo Plaid Double Pocket Overcoat,24.0,Single Breasted,,,,
724,swtop23201119223,,43,0,0,1,0,0,0,6,1,36,4,10,Casual,"Pastel, Baby Pink",Geometric,Crop,,V neck,Sleeveless,,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,V Neck Argyle Pattern Sweater Vest,9.0,,,,,
725,swbodysui07201121939,,4228,56,6,60,4,178,26,271,49,3664,733,6,Basics,Dark Grey,Plain,,Tee,V neck,Long Sleeve,Regular Sleeve,,,Spring/Fall,"95% Rayon, 5% Spandex",Rayon,Slight Stretch,No,Skinny,,High Waist,,,,,,SHEIN Solid High Leg Cheeky Bodysuit,5.49,,,,,
726,swpants04201127116,,205,2,0,4,1,4,0,24,1,171,17,21,,Black,Plain,Long,Straight Leg,,,,,"Raw Hem, Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,High Waist Raw Hem Straight Leg Jeans,18.0,,,,,
727,swsweater44201027632,,6,0,0,0,0,1,1,0,0,5,2,13,Casual,White,Plain,Regular,Pullovers,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Solid Mock Neck Sweater,10.99,,,,,
728,swpants23200720277,,360,5,1,12,1,12,2,31,7,301,84,23,Casual,Multicolor,Camo,Long,Cargo Pants,,,,,"Belted, Pocket",All,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,Camo Print Pocket Side Belted Cargo Pants,19.0,,Yes,,,
729,swdress04201104653,,708,10,1,11,1,32,6,36,7,619,135,20,Elegant,Black,Plain,Short,,Round Neck,Long Sleeve,Raglan Sleeve,,Belted,Fall/Winter,100% Viscose,Viscose,Slight Stretch,No,Regular Fit,,High Waist,,,,,,Raglan Sleeve Belted Sweater Dress,17.0,,Yes,Pencil,,
730,swtee07201103349,,1050,5,0,9,1,35,4,58,8,943,191,9,Basics,Black,Plain,Regular,,Funnel Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Turtle Neck Solid Tee,7.99,,,,,
731,swtop04201019183,,69,0,0,2,0,2,1,3,1,62,5,15,Casual,Black and White,Houndstooth,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"22% Nylon, 28% Polyester, 50% Viscose",Viscose,High Stretch,No,Regular Fit,,,,,,,,V-neck Houndstooth Pattern Sweater Vest,13.0,,,,,
732,swouter23201124063,,384,6,0,2,2,16,3,19,3,341,98,16,Elegant,Multicolor,Houndstooth,Short,Pea Coat,Lapel,Long Sleeve,Regular Sleeve,,Double Button,Fall/Winter,100% Polyester,Tweed,Non-Stretch,No,Regular Fit,,,,,,,,Lapel Collar Double Breasted Houndstooth Coat,13.49,Double Breasted,,,,
733,swsweatsh01201204060,,212,0,0,0,0,4,0,16,4,192,42,21,Casual,Black,Colorblock,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,Colorblock Kangaroo Pocket Drawstring Hoodie,17.99,,,,,
734,swsweatsh24201209442,,109,0,0,0,0,1,0,5,1,103,16,10,Casual,Black,Letter,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Letter Graphic Thermal Lined Drawstring Hoodie,8.99,,,,,
735,swtee07200630617,,1638,5,1,7,1,31,5,48,13,1548,307,12,Casual,Dark Grey,Slogan,Regular,,Round Neck,Half Sleeve,Drop Shoulder,Pullovers,,Summer,"7% Spandex, 93% Cotton",Cotton,Slight Stretch,No,Oversized,,,,,,,,SHEIN Drop Shoulder Slogan Graphic Tee,9.99,,,,,
736,swdress04201112057,,11,0,0,0,0,0,0,0,0,11,0,18,Elegant,Black,Plain,Short,A Line,Stand Collar,Long Sleeve,Regular Sleeve,,"Ruffle Hem, Belted",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,Natural,,Yes,,,,Ruffle Hem Belted Chiffon Dress,15.0,,Yes,Flounce,,
737,swdress07201211056,,11,0,0,0,0,0,0,0,0,12,1,9,Sexy,Black,Plain,Midi,Bodycon,Square Neck,Sleeveless,,,Split Thigh,Summer,"35% Rayon, 5% Spandex, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,Natural,,,,,,SHEIN Split Thigh Solid Dress,8.0,,,Slit,,
738,swsweatsh23201201202,,604,3,0,4,1,15,3,50,11,532,81,15,Casual,Baby Blue,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Letter Graphic Drop Shoulder Sweatshirt,12.99,,,,,
739,swtee44200608760,,3909,3,2,13,6,34,17,86,36,3773,1538,4,Casual,White,"Letter, Flag",Crop,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,,Summer,"5% Spandex, 95% Polyester",Polyester,High Stretch,No,Regular Fit,,,,,,,,Letter & American Flag Crop Tee,3.99,,,,,
740,swvest07201123936,,138,0,0,1,0,0,0,4,1,133,27,3,Sexy,Black,Crocodile,Crop,Cami,Spaghetti Strap,,,,Backless,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Crocodile Pattern Leather Look Cami Top,3.0,,,,,
741,swskirt03200609193,,2114,24,9,17,3,53,18,104,35,1917,605,25,,Medium Wash,Plain,Long,Pencil,,,,,Button Front,,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,,,High Waist,,,,,,Button Front Longline Denim Skirt,21.0,,,,,
742,swvest23201027692,,110,0,0,0,0,2,0,5,0,104,7,6,Sexy,Black,Plain,Crop,Halter,Halter,,,,"Backless, Asymmetrical, Lettuce Trim, Tie Back",Summer,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Asymmetrical Hem Cowl Neck Cami Top,5.0,,,,,
743,swjacket07201103212,,9,0,0,0,0,0,0,0,0,9,1,20,Casual,Multicolor,Gingham,Regular,Teddy,Collar,Long Sleeve,Bishop Sleeve,,"Pocket, Button Front",Fall/Winter,100% Polyester,Shearling,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Button Front Buffalo Plaid Teddy Jacket,16.49,Single Breasted,,,,
744,swouter02201021744,,264,5,0,3,0,11,4,20,3,225,48,31,Casual,Black,Plain,Short,Puffer,Hooded,Long Sleeve,Raglan Sleeve,,"Pocket, Button, Zipper",Winter,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Solid Zip Up Hooded Puffer Coat,26.0,Zipper,,,,
745,swsweatsh23201019656,,31,0,0,1,0,0,0,3,0,27,4,21,Casual,Brown,"Colorblock, Graphic",Regular,Half Placket,Polo,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Graphic Print Contrast Panel Drop Shoulder Sweatshirt,17.99,,,,,
746,swpants07201027757,,4656,47,7,77,16,199,43,333,83,4001,818,15,Casual,Dark Grey,Plain,Long,Wide Leg,,,,,,Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Loose,Elastic Waist,High Waist,,,,,,SHEIN High Waist Wide Leg Pants,13.0,,,,,
747,swtop02201128690,,54,0,0,0,0,0,0,2,0,52,6,19,Preppy,Red,Geometric,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Argyle Pattern Sweater Vest Without Tee,16.0,,,,,
748,swblouse04201116655,,232,0,0,1,0,3,1,11,2,217,72,8,Casual,Multicolor,Snakeskin Print,Regular,Tunic,Collar,Long Sleeve,Regular Sleeve,Placket,Button Front,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Snakeskin Print Button Front Blouse,7.0,,,,,
749,swvest07200528807,,3786,39,12,58,16,163,40,252,82,3274,1016,6,Casual,White,Plain,Crop,Cami,Spaghetti Strap,,,,"Rib-Knit, Tie Front, Ruched Bust",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Shirred Self-Tie Cropped Cami Top,5.0,,,,,
750,swtee07201202003,,76,0,0,0,0,2,0,6,0,68,18,6,Casual,Black,Plain,Crop,,Stand Collar,Short Sleeve,Regular Sleeve,Half Placket,"Zipper, Rib-Knit",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN O-ring Zip Up Placket Rib-knit Tee,4.99,,,,,
751,swtee07201124168,,521,3,0,3,1,17,3,28,10,470,171,3,Elegant,Multicolor,Marble,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Mock-neck Marble Fitted Tee,2.99,,,,,
