SKU,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Season,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Body,Bottom Type,Item Name,Price,Placket,Belt,Hem Shaped,Top Type,Rib-Knit,Pocket,Zipper,Button Front,Drawstring,Button,Lettuce Trim,Ruched,Knot,Contrast Lace,Frill,Ruched Bust,Backless,Tie Back,Wrap,Embroidery,Split,Asymmetrical,Ruffle,Belted,Ripped,Cut Out,Raw Hem,Ruffle Hem,Lace Up,Tie Front,Pleated,Criss Cross,Double Button,Contrast Binding,Split Thigh,Shirred,Classification
swblouse23201208609,17,2,64,106,6,43,5,4,15,2,5,19,2,0,4,6,2,0,1,Plaid Print Button Front Overshirt,14.0,1,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse00190827742,17,2,9,106,6,43,5,4,15,2,5,19,2,0,4,6,2,0,1,Plaid Print Button Front Overshirt,14.0,1,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swblouse23201208207,17,2,64,106,6,43,5,4,15,2,5,19,2,0,4,6,2,0,1,Plaid Print Button Front Overshirt,14.0,1,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse23201228549,18,2,64,106,6,43,5,4,6,2,5,19,2,0,2,6,2,0,1,Plaid Print Button Front Overshirt,15.0,1,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07201203067,3,2,7,2,1,55,36,1,7,0,9,19,4,0,6,6,2,0,1,SHEIN Chinese Dragon Print Crop Tank Top,3.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07201209018,4,2,64,33,1,55,25,1,7,0,9,3,4,0,6,6,2,0,1,SHEIN Lettuce Trim Contrast Stitch Patchwork Tank Top,4.0,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
swsweatsh04201019275,21,2,29,79,10,40,25,4,6,0,3,19,4,0,4,6,2,0,1,Drop Shoulder Embroidered Letter Pullover,17.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh04200910767,21,2,108,79,10,40,25,4,6,0,3,19,4,0,4,6,2,0,1,Drop Shoulder Embroidered Letter Pullover,17.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh04201019404,21,2,7,79,10,40,25,4,6,0,3,22,4,0,4,6,2,0,1,Drop Shoulder Embroidered Letter Fleece Pullover,17.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swpants04201215628,24,8,52,110,6,50,12,1,7,0,1,5,2,0,4,7,3,0,1,High Waist Ripped Straight Jeans,20.0,1,0,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
swpants04200918581,24,8,59,110,6,50,12,1,7,0,1,5,2,0,4,7,3,0,1,High Waist Ripped Straight Jeans,20.0,1,0,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
swtee44201203261,4,2,6,1,1,16,40,4,15,3,7,19,1,0,6,6,2,1,1,Butterfly Print Hanky Hem Tee,3.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee44201023235,4,2,88,1,1,16,10,4,15,3,4,19,1,0,6,6,2,1,1,Butterfly Print Asymmetrical Hem Crop Tee,3.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee44201203458,4,2,9,1,1,16,40,4,15,3,7,19,1,0,6,6,2,1,1,Butterfly Print Hanky Hem Tee,3.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee44201203859,4,2,7,1,1,16,40,4,15,3,7,19,1,0,6,6,2,1,1,Butterfly Print Hanky Hem Tee,3.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh04201111932,15,2,45,124,10,40,25,4,6,0,5,19,2,0,4,6,2,0,1,Drop Shoulder Letter Graphic Sweatshirt,12.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh23201103406,15,2,74,79,6,40,25,4,6,0,3,19,1,0,2,6,2,0,1,Drop Shoulder Letter Graphic Oversize Thermal Pullover,12.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest23201021073,8,16,64,119,1,10,29,1,7,0,9,21,2,0,4,6,2,0,1,Scarf Print Tie Back Satin Cami Bandana Top,7.0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest23201112555,8,1,64,119,1,10,29,1,7,0,9,21,2,0,4,6,2,0,1,Scarf Print Tie Back Satin Cami Bandana Top,7.0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest23201112493,8,1,64,119,1,10,29,1,7,0,9,21,2,0,4,6,2,0,1,Scarf Print Tie Back Satin Cami Bandana Top,7.0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest23201225288,8,1,64,131,1,10,29,1,7,0,9,21,2,0,4,6,2,0,1,Tie Back Satin Cami Bandana Top,7.0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest23201225012,8,1,64,127,1,10,29,1,7,0,9,21,2,0,4,6,2,0,1,Tie Dye Tie Back Satin Cami Bandana Top,7.0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh04201224303,15,2,45,88,10,40,25,4,6,0,5,19,4,0,4,6,2,0,1,Drop Shoulder Letter Graphic Sweatshirt,12.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh04201224282,15,2,77,88,10,40,25,4,6,0,5,19,4,0,4,6,2,0,1,Drop Shoulder Letter Graphic Thermal Sweatshirt,12.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh04201225327,15,2,22,88,10,40,25,4,6,0,3,19,4,0,4,6,2,0,1,Drop Shoulder Letter Graphic Thermal Sweatshirt,12.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh04201208973,12,2,29,1,10,40,25,4,6,0,5,19,4,0,4,6,2,0,1,Drop Shoulder Dinosaur Patched Pullover,9.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh04201106356,12,2,7,1,10,40,25,4,6,0,5,19,4,0,4,6,2,0,1,Drop Shoulder Dinosaur Patched Pullover,9.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh04201205172,12,2,0,1,10,40,25,4,6,0,5,19,4,0,4,6,2,0,1,Drop Shoulder Dinosaur Patched Pullover,9.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh04201205768,12,2,108,1,10,40,25,4,6,0,5,19,4,0,4,6,2,0,1,Drop Shoulder Dinosaur Patched Pullover,9.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh04201205499,12,2,66,1,10,40,25,4,6,0,5,19,4,0,4,6,2,0,1,Drop Shoulder Dinosaur Patched Pullover,9.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh04201205998,12,2,23,1,10,40,25,4,6,0,5,19,4,0,4,6,2,0,1,Drop Shoulder Dinosaur Patched Pullover,10.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swsweatsh07201113063,24,2,7,79,10,40,5,4,6,0,5,3,2,0,4,6,2,0,1,SHEIN Contrast Collar Letter Graphic Pullover,19.99,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07201225496,3,2,56,110,1,10,29,1,7,0,9,19,4,0,6,6,2,0,1,SHEIN Lettuce Trim Rib-knit Crop Cami Top,3.0,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07200717816,3,2,108,110,1,10,29,1,7,0,9,19,4,0,6,6,2,0,1,SHEIN Lettuce Trim Rib-knit Crop Cami Top,3.0,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07200910806,4,2,7,110,1,10,29,1,7,0,9,3,4,0,6,6,2,0,1,SHEIN Lettuce Trim Rib-knit Crop Cami Top,4.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07201225581,4,2,23,110,1,10,29,1,7,0,9,19,4,0,6,6,2,0,1,SHEIN Lettuce Trim Rib-knit Crop Cami Top,4.0,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07201228733,3,2,3,110,1,10,29,1,7,0,9,19,4,0,6,6,2,0,1,SHEIN Lettuce Trim Rib-knit Cami Top,3.0,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07201228355,3,2,54,110,1,10,29,1,7,0,9,19,4,0,6,6,2,0,1,SHEIN Lettuce Trim Rib-knit Crop Cami Top,3.0,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swpants04201208008,23,8,52,110,6,67,12,1,7,0,1,5,2,0,1,7,5,0,1,Full Length Baggy Jeans,19.0,1,0,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swpants04191219821,23,8,52,110,6,66,12,1,7,0,1,5,2,0,1,7,5,0,1,Full Length Baggy Jeans,19.0,1,0,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swpants04201119091,23,8,35,110,6,66,12,1,7,0,1,5,2,0,1,7,5,0,1,Full Length Baggy Jeans,19.0,1,0,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200921366,4,2,7,110,1,16,22,4,15,3,7,19,4,0,6,6,2,0,1,SHEIN One Shoulder Rib-knit  Crop Tee,3.99,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201113506,4,16,108,110,1,16,22,4,15,3,7,19,4,0,6,6,2,0,1,SHEIN One Shoulder Rib-knit  Crop Tee,3.99,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201113965,4,2,34,110,1,16,22,4,15,3,7,19,4,0,6,6,2,0,1,SHEIN One Shoulder Rib-knit  Crop Tee,3.99,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201208791,4,16,36,110,1,16,22,4,15,3,7,19,4,0,6,6,2,0,1,SHEIN One Shoulder Rib-knit  Crop Tee,3.99,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201208941,4,16,54,110,1,16,22,4,15,3,7,19,4,0,6,6,2,0,1,SHEIN One Shoulder Rib-knit  Crop Tee,3.99,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swshorts07201211706,4,17,7,36,4,61,12,1,7,0,9,19,4,0,4,4,3,0,1,SHEIN Wide Waistband Contrast Binding Marled Knit Shorts,4.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
swshorts07200618384,6,17,34,36,4,61,12,1,7,0,9,19,4,0,4,7,3,0,1,SHEIN Wide Waistband Contrast Binding Marled Knit Shorts,5.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
swshorts07200714820,6,17,57,36,4,61,12,1,7,0,8,19,4,0,5,4,3,0,1,SHEIN Wide Waistband Contrast Binding Marled Track Shorts,5.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
swshorts07200714825,6,17,66,36,4,61,12,1,7,0,8,19,4,0,5,4,3,0,1,SHEIN Wide Waistband Contrast Binding Marled Track Shorts,5.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
swshorts07201211826,4,17,88,36,4,61,12,1,7,0,9,19,4,0,4,4,3,0,1,SHEIN Wide Waistband Contrast Binding Marled Knit Shorts,4.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
swshorts07201231890,6,17,4,36,4,61,12,1,7,0,9,19,4,0,4,4,3,0,1,SHEIN Wide Waistband Contrast Binding Marled Knit Shorts,5.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
swvest04201216815,6,0,94,110,1,55,31,1,7,0,9,19,1,0,6,6,2,0,1,Square Neck Rib-knit Crop Tank Top,5.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swvest04200527476,6,0,108,110,1,55,31,1,7,0,9,19,1,0,6,6,2,0,1,Square Neck Rib-knit Crop Tank Top,5.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swvest23200924731,6,0,54,110,1,55,31,1,7,0,9,19,1,0,6,6,2,0,1,Square Neck Rib-knit Crop Tank Top,5.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swvest23200924056,6,0,63,110,1,55,31,1,7,0,9,19,1,0,6,6,2,0,1,Square Neck Rib-knit Crop Tank Top,5.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swvest23200924587,6,0,7,110,1,55,31,1,7,0,9,19,1,0,6,6,2,0,1,Square Neck Rib-knit Crop Tank Top,5.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swvest23200924743,6,0,3,110,1,55,31,1,7,0,9,19,1,0,6,6,2,0,1,Square Neck Rib-knit Crop Tank Top,5.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swsweatsh07201109669,21,2,30,69,10,40,25,4,6,0,5,19,2,0,2,6,2,0,1,SHEIN Drop Shoulder Slogan Graphic Print Pullover,17.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh07200710123,18,2,63,69,10,40,25,4,6,0,5,19,2,0,2,6,2,0,1,SHEIN Drop Shoulder Slogan Graphic Print Pullover,14.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh07201109312,21,2,34,69,10,40,25,4,6,0,5,19,2,0,2,6,2,0,1,SHEIN Drop Shoulder Slogan Graphic Print Pullover,17.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh24201208333,10,2,7,79,10,40,16,4,6,0,3,19,4,0,4,6,2,0,1,Letter Graphic Thermal Lined Drawstring Hoodie,8.99,1,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swleg01201012604,10,17,7,110,6,41,12,1,7,0,0,19,4,0,0,6,2,0,1,Solid Ruched Back Leggings,9.0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swblouse44201120186,15,5,66,110,10,60,10,4,13,3,5,19,2,0,4,6,2,0,1,Swiss Dot Lace Panel Blouse,13.0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse44200930887,13,5,108,110,10,60,10,4,13,3,5,19,2,0,4,6,2,0,1,Swiss Dot Lace Panel Blouse,11.0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse44201120552,15,5,4,110,10,60,10,4,13,3,5,19,2,0,4,6,2,0,1,Swiss Dot Lace Panel Blouse,13.0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse44201120397,14,5,6,110,10,60,10,4,13,3,5,19,2,0,4,6,2,0,1,Swiss Dot Lace Panel Blouse,12.0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse44201120430,14,5,54,110,10,60,10,4,13,3,5,19,2,0,4,6,2,0,1,Swiss Dot Lace Panel Blouse,12.0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse44201120295,14,5,3,110,10,60,10,4,13,3,5,19,2,0,4,6,2,0,1,Swiss Dot Lace Panel Blouse,12.0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweater02201124481,20,2,36,110,1,40,40,4,15,3,5,19,4,0,6,6,2,0,1,Solid Cable Knit Crop Sweater,17.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweater02200903776,20,2,106,110,1,40,40,4,15,3,5,19,4,0,4,6,2,0,1,Cable & Rib Knit Crop Sweater,17.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweater02200929944,20,2,4,110,1,40,40,4,15,3,5,19,4,0,4,6,2,0,1,Cable & Rib Knit Crop Sweater,17.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swsweater02200929178,20,2,3,110,1,40,40,4,15,3,5,19,4,0,6,6,2,0,1,Solid Cable Knit Crop Sweater,17.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweater02201015335,20,2,49,110,1,40,40,4,15,3,5,19,4,0,6,6,2,0,1,Solid Cable Knit Crop Sweater,17.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweater02201015158,20,2,6,110,1,40,40,4,15,3,5,19,4,0,6,6,2,0,1,Solid Cable Knit Crop Sweater,17.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swbodysui07201030440,9,5,7,110,4,59,25,4,15,0,7,3,4,0,5,6,5,0,1,SHEIN Mesh Sleeve Backless Bodysuit,8.0,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swbodysui07201207789,9,5,57,110,4,59,25,4,15,0,7,3,4,0,5,6,5,0,1,SHEIN Mesh Sleeve Backless Bodysuit,8.0,1,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swbodysui07201208872,9,5,33,110,4,59,25,4,15,0,7,3,4,0,5,6,5,0,1,SHEIN Mesh Sleeve Backless Bodysuit,8.0,1,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swpants42201214050,19,9,7,110,2,45,12,1,7,0,3,18,4,0,5,7,3,0,1,Apperloth A High Waist Thermal Lined PU Leather Skinny Cropped Pants,16.0,1,0,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201211998,4,2,98,110,1,16,40,4,15,2,7,19,4,0,6,6,2,0,1,SHEIN Lettuce Edge Waffle Knit Button Up Top,3.99,1,0,1,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200727803,4,2,106,110,1,16,40,4,15,2,7,19,4,0,6,6,2,0,1,SHEIN Lettuce Edge Waffle Knit Button Up Top,3.99,1,0,1,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201211155,4,2,108,110,1,16,40,4,15,2,7,19,4,0,6,6,2,0,1,SHEIN Lettuce Edge Waffle Knit Button Up Top,3.99,1,0,1,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201211465,4,2,7,110,1,16,40,4,15,2,7,19,4,0,6,6,2,0,1,SHEIN Lettuce Edge Waffle Knit Button Up Top,3.99,1,0,1,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201211440,4,2,36,110,1,16,40,4,15,2,7,19,4,0,6,6,2,0,1,SHEIN Lettuce Edge Waffle Knit Button Up Top,3.99,1,0,1,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swpants04201123596,21,8,7,1,6,50,12,1,7,0,1,5,2,0,4,7,3,0,1,High Waisted Butterfly Embroidery Straight Leg Jeans,18.0,1,0,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
swpants04200628891,24,8,52,1,6,50,12,1,7,0,1,5,2,0,4,1,3,0,1,High Waisted Butterfly Embroidery Straight Leg Jeans,20.0,1,0,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
swvest07201118077,10,2,36,122,1,55,40,1,7,0,5,19,4,0,6,6,2,0,1,SHEIN Striped Trim Knit Tank Top,9.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07200820988,10,2,108,122,1,55,40,1,7,0,5,19,4,0,6,6,2,0,1,SHEIN Varsity Striped Cropped Sweater Vest,9.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07201020147,10,2,7,122,1,55,40,1,7,0,5,19,4,0,6,6,2,0,1,SHEIN Striped Trim Knit Tank Top,9.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07201118255,10,2,94,122,1,55,40,1,7,0,5,19,4,0,6,6,2,0,1,SHEIN Striped Trim Knit Tank Top,9.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swpants07201127568,10,18,7,110,6,20,12,1,7,0,8,3,4,0,4,4,3,0,1,SHEIN Lettuce Trim Flare Leg Pants,9.0,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swpants04201203187,24,8,52,110,6,20,12,1,7,0,1,5,4,0,4,7,3,0,1,High Waist Slant Pocket Raw Hem Flare Leg Jeans,20.0,1,0,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
